dim,w,c,f_name
3,"[0.52219,0.80683,0.21164]","[0.17337,2.50495,0.32168]",MOROKOFF_CALFISCH_1
3,"[0.93685,0.25577,0.27622]","[0.76824,0.9962 ,1.23555]",MOROKOFF_CALFISCH_1
3,"[0.3033 ,0.44355,0.78555]","[0.69972,1.66393,0.63636]",MOROKOFF_CALFISCH_1
3,"[0.52198,0.87974,0.25095]","[0.46498,1.10512,1.42989]",MOROKOFF_CALFISCH_1
3,"[0.82387,0.50392,0.09174]","[1.1921 ,0.75572,1.05218]",MOROKOFF_CALFISCH_1
3,"[0.80126,0.70088,0.23144]","[1.32891,1.02232,0.64877]",MOROKOFF_CALFISCH_1
3,"[0.19057,0.93111,0.85224]","[1.70511,0.93937,0.35553]",MOROKOFF_CALFISCH_1
3,"[0.11557,0.55806,0.84164]","[1.71813,1.15493,0.12694]",MOROKOFF_CALFISCH_1
3,"[0.15807,0.4691 ,0.9059 ]","[0.36262,1.48833,1.14904]",MOROKOFF_CALFISCH_1
3,"[0.33636,0.7254 ,0.99964]","[0.53368,0.879  ,1.58733]",MOROKOFF_CALFISCH_1
3,"[0.92594,0.31113,0.96133]","[0.32136,1.36368,1.31496]",MOROKOFF_CALFISCH_1
3,"[0.87284,0.5134 ,0.25188]","[2.10455,0.01228,0.88318]",G_FUNCTION
3,"[0.17097,0.69763,0.50249]","[0.9504 ,1.20756,0.84205]",G_FUNCTION
3,"[0.90122,0.51152,0.03698]","[0.84644,1.55436,0.59919]",G_FUNCTION
3,"[0.76056,0.07694,0.73703]","[1.01077,1.33001,0.65922]",G_FUNCTION
3,"[0.16721,0.07413,0.65557]","[0.29145,1.00788,1.70067]",G_FUNCTION
3,"[0.60818,0.8765 ,0.23031]","[0.39137,2.0096 ,0.59903]",G_FUNCTION
3,"[0.66451,0.70069,0.31514]","[1.32408,0.43412,1.2418 ]",G_FUNCTION
3,"[0.38706,0.96396,0.20977]","[1.16342,0.38203,1.45455]",G_FUNCTION
3,"[0.23037,0.41933,0.80894]","[1.03616,0.67722,1.28663]",G_FUNCTION
3,"[0.07571,0.95029,0.73478]","[0.81728,1.22167,0.96104]",G_FUNCTION
3,"[0.7299 ,0.62672,0.43412]","[1.17608,0.40524,1.41868]",G_FUNCTION
3,"[0.60445,0.28266,0.78421]","[1.06392,0.82471,1.11137]",G_FUNCTION
3,"[0.47132,0.784  ,0.58428]","[1.36304,1.21851,0.41845]",G_FUNCTION
3,"[0.68697,0.54702,0.21781]","[1.40647,0.6779 ,0.91563]",G_FUNCTION
3,"[0.41719,0.46207,0.27954]","[1.69326,0.69226,0.61448]",G_FUNCTION
3,"[0.94808,0.63248,0.31213]","[1.16513,1.39032,0.44455]",G_FUNCTION
3,"[0.88585,0.1271 ,0.94481]","[2.10659,0.6711 ,0.22231]",G_FUNCTION
3,"[0.90561,0.1364 ,0.94011]","[0.15835,0.9397 ,1.90195]",G_FUNCTION
3,"[0.67194,0.99088,0.56775]","[0.32071,1.55009,1.1292 ]",G_FUNCTION
3,"[0.99828,0.57086,0.82889]","[1.68791,0.79963,0.51246]",G_FUNCTION
3,"[0.24416,0.95486,0.97182]","[0.68166,1.10132,1.21702]",G_FUNCTION
3,"[0.94603,0.3027 ,0.96129]","[0.62292,0.74808,1.62901]",G_FUNCTION
3,"[0.65499,0.81257,0.438  ]","[1.34882,1.05124,0.59994]",G_FUNCTION
3,"[0.82061,0.36861,0.3674 ]","[1.24949,0.57245,1.17806]",G_FUNCTION
3,"[0.48953,0.03645,0.03471]","[1.28861,0.46245,1.24895]",G_FUNCTION
3,"[0.00003,0.46103,0.17804]","[0.18803,1.29399,1.51798]",G_FUNCTION
3,"[0.10656,0.69967,0.56762]","[1.21208,1.25306,0.53485]",G_FUNCTION
3,"[0.37269,0.22259,0.31218]","[0.94346,0.59054,1.466  ]",G_FUNCTION
3,"[0.61551,0.0093 ,0.74213]","[1.27637,0.23034,1.49329]",G_FUNCTION
3,"[0.28032,0.2148 ,0.18075]","[1.55261,0.90516,0.54223]",G_FUNCTION
3,"[0.06294,0.5723 ,0.39835]","[0.92135,1.07422,1.00443]",G_FUNCTION
3,"[0.20341,0.55335,0.61501]","[0.34969,1.39985,1.25046]",G_FUNCTION
3,"[0.95408,0.58629,0.31867]","[0.99904,1.81732,0.18364]",G_FUNCTION
3,"[0.59144,0.81297,0.12185]","[0.75592,1.40539,0.83869]",G_FUNCTION
3,"[0.7593 ,0.60097,0.31514]","[1.76968,0.65209,0.57823]",G_FUNCTION
3,"[0.02654,0.11537,0.33016]","[0.92611,1.66275,0.41114]",G_FUNCTION
3,"[0.95435,0.7478 ,0.0415 ]","[0.49404,0.3797 ,2.12626]",G_FUNCTION
3,"[0.09895,0.28334,0.29276]","[0.24924,1.28495,1.4658 ]",G_FUNCTION
3,"[0.98032,0.03571,0.03407]","[2.02683,0.13324,0.83994]",G_FUNCTION
3,"[0.85327,0.35037,0.43755]","[1.40635,0.84025,0.7534 ]",G_FUNCTION
3,"[0.60236,0.47263,0.09719]","[0.56031,0.49968,1.94001]",G_FUNCTION
3,"[0.31002,0.90494,0.47437]","[0.58546,1.29447,1.12008]",G_FUNCTION
3,"[0.52122,0.96497,0.18238]","[1.35885,0.39608,1.24507]",G_FUNCTION
3,"[0.61872,0.50891,0.6069 ]","[1.14886,0.99393,0.85721]",G_FUNCTION
3,"[0.72908,0.41002,0.12289]","[0.85414,1.02826,1.1176 ]",G_FUNCTION
3,"[0.92443,0.1048 ,0.80539]","[1.2893 ,1.68229,0.02841]",G_FUNCTION
3,"[0.8794 ,0.76882,0.97927]","[1.40459,1.281  ,0.31441]",G_FUNCTION
3,"[0.86339,0.45134,0.6998 ]","[1.3711 ,0.43026,1.19864]",G_FUNCTION
3,"[0.3748 ,0.51879,0.75796]","[0.99511,1.16853,0.83636]",G_FUNCTION
3,"[0.31676,0.3027 ,0.06236]","[1.11668,1.60671,0.27661]",G_FUNCTION
3,"[0.85509,0.56611,0.5311 ]","[2.64851,0.12193,0.22956]",OSCILLATORY
3,"[0.48283,0.14497,0.0035 ]","[0.36605,1.17863,1.45532]",OSCILLATORY
3,"[0.57398,0.57226,0.23728]","[1.11945,1.09032,0.79023]",OSCILLATORY
3,"[0.4958 ,0.15762,0.34959]","[1.12502,0.92268,0.95229]",OSCILLATORY
3,"[0.30827,0.93319,0.94448]","[0.64396,0.86531,1.49073]",OSCILLATORY
3,"[0.70703,0.21212,0.39268]","[0.88163,1.60663,0.51175]",OSCILLATORY
3,"[0.90632,0.89871,0.71033]","[1.38862,0.31926,1.29212]",OSCILLATORY
3,"[0.22783,0.75526,0.3339 ]","[1.3157 ,1.44525,0.23905]",OSCILLATORY
3,"[0.69459,0.07983,0.11851]","[1.45382,1.3197 ,0.22648]",OSCILLATORY
3,"[0.46316,0.74857,0.75753]","[0.40183,1.65754,0.94063]",OSCILLATORY
3,"[0.73465,0.58908,0.03422]","[2.403  ,0.38014,0.21687]",OSCILLATORY
3,"[0.47106,0.11704,0.35938]","[0.58196,1.22321,1.19483]",OSCILLATORY
3,"[0.43034,0.56477,0.88313]","[0.4754 ,2.10495,0.41964]",OSCILLATORY
3,"[0.11521,0.29158,0.9296 ]","[0.82755,0.77653,1.39592]",OSCILLATORY
3,"[0.80483,0.86941,0.8656 ]","[1.61301,0.70307,0.68392]",OSCILLATORY
3,"[0.18849,0.02036,0.60137]","[0.92528,1.26613,0.8086 ]",OSCILLATORY
3,"[0.47552,0.96933,0.3913 ]","[0.62596,0.99832,1.37572]",OSCILLATORY
3,"[0.86598,0.77961,0.99022]","[1.10415,1.39193,0.50392]",OSCILLATORY
3,"[0.29721,0.47499,0.55484]","[0.14259,0.8417 ,2.01571]",OSCILLATORY
3,"[0.85035,0.76273,0.85691]","[1.11212,0.84946,1.03842]",OSCILLATORY
3,"[0.705  ,0.10205,0.32052]","[1.18586,0.4824 ,1.33173]",OSCILLATORY
3,"[0.90446,0.35515,0.41279]","[2.44485,0.21861,0.33654]",OSCILLATORY
3,"[0.05477,0.84244,0.42254]","[0.56633,1.25923,1.17444]",OSCILLATORY
3,"[0.79274,0.81878,0.8713 ]","[0.89677,0.73421,1.36901]",OSCILLATORY
3,"[0.99235,0.3711 ,0.53607]","[1.01433,0.86366,1.12201]",OSCILLATORY
3,"[0.44403,0.13827,0.68098]","[0.31209,1.33227,1.35565]",OSCILLATORY
3,"[0.43609,0.09228,0.2102 ]","[0.43837,1.42429,1.13734]",OSCILLATORY
3,"[0.58514,0.00431,0.54678]","[0.7086 ,1.97242,0.31898]",OSCILLATORY
3,"[0.73412,0.60802,0.10018]","[0.48297,0.54324,1.97379]",OSCILLATORY
3,"[0.89098,0.2544 ,0.73302]","[0.57389,0.9576 ,1.46851]",OSCILLATORY
3,"[0.12783,0.75406,0.87279]","[0.69853,1.35785,0.94362]",OSCILLATORY
3,"[0.60429,0.73901,0.23581]","[0.68209,1.11415,1.20377]",OSCILLATORY
3,"[0.09978,0.59008,0.33987]","[0.07712,2.57956,0.34332]",OSCILLATORY
3,"[0.30909,0.3795 ,0.17538]","[0.94868,1.46558,0.58574]",OSCILLATORY
3,"[0.8009 ,0.71231,0.7193 ]","[0.29491,1.57248,1.1326 ]",OSCILLATORY
3,"[0.83446,0.16251,0.21013]","[1.25601,1.09149,0.6525 ]",OSCILLATORY
3,"[0.57253,0.52866,0.7441 ]","[0.80844,1.41552,0.77604]",OSCILLATORY
3,"[0.38843,0.54216,0.99451]","[0.59101,1.93912,0.46986]",OSCILLATORY
3,"[0.23843,0.221  ,0.15204]","[0.952  ,1.41663,0.63137]",OSCILLATORY
3,"[0.51388,0.05623,0.07484]","[0.71711,1.06623,1.21666]",OSCILLATORY
3,"[0.97958,0.84127,0.12774]","[0.83068,0.85189,1.31743]",OSCILLATORY
3,"[0.61764,0.77303,0.3827 ]","[1.78132,0.6101 ,0.60857]",OSCILLATORY
3,"[0.40266,0.53064,0.33138]","[0.0363 ,1.49448,1.46922]",OSCILLATORY
3,"[0.01762,0.70341,0.24843]","[2.42326,0.06029,0.51644]",OSCILLATORY
3,"[0.03583,0.37454,0.08219]","[1.10974,1.10922,0.78104]",OSCILLATORY
3,"[0.66236,0.44869,0.50197]","[1.74439,1.19842,0.05718]",OSCILLATORY
3,"[0.08702,0.69749,0.90407]","[0.77504,0.57318,1.65178]",OSCILLATORY
3,"[0.21533,0.13054,0.34285]","[0.33951,1.19711,1.46338]",OSCILLATORY
3,"[0.44475,0.57432,0.73136]","[1.0366 ,1.54644,0.41695]",OSCILLATORY
3,"[0.38996,0.21673,0.05951]","[0.30182,1.37882,1.31936]",OSCILLATORY
3,"[0.01837,0.82744,0.95023]","[1.03941,0.33471,1.62589]",PRODUCT_PEAK
3,"[0.28602,0.5205 ,0.3922 ]","[0.43412,1.79491,0.77098]",PRODUCT_PEAK
3,"[0.94423,0.3625 ,0.24948]","[0.93384,0.99174,1.07441]",PRODUCT_PEAK
3,"[0.66312,0.49809,0.79734]","[1.66161,1.3256 ,0.01278]",PRODUCT_PEAK
3,"[0.68412,0.10918,0.93351]","[0.55297,1.61271,0.83432]",PRODUCT_PEAK
3,"[0.02543,0.1975 ,0.0033 ]","[1.04742,1.43979,0.5128 ]",PRODUCT_PEAK
3,"[0.52207,0.62972,0.65153]","[0.43856,1.18213,1.37932]",PRODUCT_PEAK
3,"[0.49889,0.63718,0.77033]","[1.32382,1.04432,0.63187]",PRODUCT_PEAK
3,"[0.45854,0.07807,0.57416]","[1.12072,0.44588,1.4334 ]",PRODUCT_PEAK
3,"[0.87815,0.84137,0.30499]","[0.37273,1.45269,1.17458]",PRODUCT_PEAK
3,"[0.40359,0.11289,0.0474 ]","[1.07434,0.15486,1.7708 ]",PRODUCT_PEAK
3,"[0.96735,0.59754,0.73629]","[0.95892,1.54893,0.49216]",PRODUCT_PEAK
3,"[0.11705,0.83275,0.48428]","[1.05651,0.67751,1.26598]",PRODUCT_PEAK
3,"[0.28286,0.10614,0.04061]","[1.85843,0.59677,0.5448 ]",PRODUCT_PEAK
3,"[0.98071,0.85653,0.27761]","[1.24342,1.1093 ,0.64729]",PRODUCT_PEAK
3,"[0.70064,0.99943,0.15658]","[1.79389,0.73252,0.47359]",PRODUCT_PEAK
3,"[0.38661,0.5988 ,0.33752]","[1.19375,1.26163,0.54463]",PRODUCT_PEAK
3,"[0.09083,0.77059,0.04826]","[1.59969,0.32399,1.07632]",PRODUCT_PEAK
3,"[0.22275,0.97532,0.6477 ]","[1.1782 ,1.09937,0.72243]",PRODUCT_PEAK
3,"[0.55169,0.14086,0.5365 ]","[0.35551,1.15878,1.48571]",PRODUCT_PEAK
3,"[0.13111,0.69476,0.90315]","[0.67435,1.26692,1.05873]",PRODUCT_PEAK
3,"[0.13852,0.35491,0.1386 ]","[0.7953 ,0.82112,1.38358]",PRODUCT_PEAK
3,"[0.8404 ,0.62264,0.36502]","[1.13756,0.77338,1.08906]",PRODUCT_PEAK
3,"[0.23034,0.61762,0.45788]","[1.23386,1.08171,0.68443]",PRODUCT_PEAK
3,"[0.38647,0.39303,0.7033 ]","[0.46761,1.68423,0.84815]",PRODUCT_PEAK
3,"[0.84928,0.48851,0.97492]","[0.63649,1.5946 ,0.76892]",PRODUCT_PEAK
3,"[0.38044,0.5774 ,0.24236]","[0.6202 ,2.17767,0.20213]",PRODUCT_PEAK
3,"[0.68712,0.58225,0.41635]","[0.91555,1.08589,0.99856]",PRODUCT_PEAK
3,"[0.45047,0.38665,0.70691]","[1.21609,0.83368,0.95024]",PRODUCT_PEAK
3,"[0.84326,0.7717 ,0.1566 ]","[0.64589,0.56556,1.78855]",PRODUCT_PEAK
3,"[0.09794,0.4304 ,0.06491]","[0.08229,2.36647,0.55124]",PRODUCT_PEAK
3,"[0.88633,0.41355,0.2963 ]","[0.85539,0.7018 ,1.44281]",PRODUCT_PEAK
3,"[0.12068,0.90409,0.57139]","[0.46665,1.28677,1.24657]",PRODUCT_PEAK
3,"[0.64064,0.045  ,0.78279]","[2.0952 ,0.61494,0.28986]",PRODUCT_PEAK
3,"[0.4331 ,0.49063,0.21606]","[2.13861,0.75029,0.11111]",PRODUCT_PEAK
3,"[0.57153,0.29277,0.78002]","[1.36186,0.34159,1.29654]",PRODUCT_PEAK
3,"[0.1196 ,0.42274,0.21151]","[0.28507,0.26875,2.44618]",PRODUCT_PEAK
3,"[0.57948,0.96493,0.56432]","[0.87505,0.81476,1.3102 ]",PRODUCT_PEAK
3,"[0.62375,0.276  ,0.89092]","[1.14778,0.66906,1.18315]",PRODUCT_PEAK
3,"[0.36138,0.18949,0.96205]","[2.42613,0.12662,0.44724]",PRODUCT_PEAK
3,"[0.053  ,0.56193,0.44578]","[1.49795,0.46423,1.03782]",PRODUCT_PEAK
3,"[0.2786 ,0.17184,0.90286]","[1.09187,0.59023,1.3179 ]",PRODUCT_PEAK
3,"[0.44747,0.42328,0.43022]","[0.69168,1.26643,1.04189]",PRODUCT_PEAK
3,"[0.81984,0.51125,0.25326]","[0.22167,2.08296,0.69537]",PRODUCT_PEAK
3,"[0.76767,0.10299,0.66446]","[1.51063,0.86889,0.62048]",PRODUCT_PEAK
3,"[0.62093,0.62448,0.74394]","[1.2184 ,0.38807,1.39354]",PRODUCT_PEAK
3,"[0.47549,0.64654,0.11504]","[1.31084,0.60213,1.08704]",PRODUCT_PEAK
3,"[0.07196,0.70411,0.95334]","[0.97115,0.60954,1.41931]",PRODUCT_PEAK
3,"[0.9067 ,0.63915,0.71412]","[0.90855,1.34739,0.74406]",PRODUCT_PEAK
3,"[0.93499,0.92175,0.65221]","[1.48069,0.5514 ,0.96791]",PRODUCT_PEAK
3,"[0.99848,0.10604,0.35057]","[1.12627,1.51744,0.35629]",NOISE
3,"[0.47297,0.20266,0.40086]","[0.38508,2.44016,0.17476]",NOISE
3,"[0.89091,0.97852,0.87878]","[0.60857,1.52809,0.86334]",NOISE
3,"[0.33604,0.12287,0.69166]","[0.49242,2.3118 ,0.19577]",NOISE
3,"[0.37779,0.44697,0.73847]","[2.39972,0.1438 ,0.45648]",NOISE
3,"[0.426  ,0.41641,0.65391]","[1.65975,1.10692,0.23333]",NOISE
3,"[0.97667,0.59436,0.61207]","[1.04599,1.25351,0.7005 ]",NOISE
3,"[0.44902,0.81042,0.5566 ]","[0.38317,1.05766,1.55917]",NOISE
3,"[0.11273,0.93651,0.24855]","[1.08605,0.61229,1.30165]",NOISE
3,"[0.68459,0.90104,0.126  ]","[0.26864,2.04902,0.68234]",NOISE
3,"[0.78397,0.44567,0.3404 ]","[2.04174,0.2766 ,0.68165]",NOISE
3,"[0.05789,0.09539,0.31116]","[0.39894,0.6598 ,1.94126]",NOISE
3,"[0.68382,0.69013,0.93331]","[1.87617,0.26987,0.85396]",NOISE
3,"[0.80262,0.49451,0.72739]","[0.06174,2.18208,0.75619]",NOISE
3,"[0.35748,0.52373,0.39473]","[0.49794,1.05462,1.44745]",NOISE
3,"[0.44941,0.62914,0.27861]","[0.44623,2.42246,0.13131]",NOISE
3,"[0.05383,0.60349,0.50093]","[1.11153,0.62423,1.26424]",NOISE
3,"[0.05556,0.35412,0.71454]","[1.72457,0.17366,1.10177]",NOISE
3,"[0.93981,0.1468 ,0.88677]","[0.79492,0.87871,1.32638]",NOISE
3,"[0.28165,0.48673,0.95147]","[1.12405,0.86504,1.01091]",NOISE
3,"[0.51484,0.13513,0.93816]","[0.98973,1.05043,0.95984]",NOISE
3,"[0.2423 ,0.90758,0.96211]","[1.20123,1.00274,0.79603]",NOISE
3,"[0.51997,0.58171,0.51909]","[1.18482,0.80067,1.01451]",NOISE
3,"[0.85348,0.51184,0.60078]","[0.20144,1.46278,1.33578]",NOISE
3,"[0.07528,0.54328,0.75796]","[1.9898,0.2426,0.7676]",NOISE
3,"[0.13009,0.01921,0.42839]","[0.94527,0.64532,1.40941]",NOISE
3,"[0.18402,0.53418,0.9544 ]","[0.57591,1.40248,1.02161]",NOISE
3,"[0.43692,0.39851,0.57597]","[1.12358,1.36573,0.51069]",NOISE
3,"[0.97696,0.59069,0.37898]","[2.51413,0.3732 ,0.11266]",NOISE
3,"[0.74228,0.74678,0.09545]","[0.53748,0.13078,2.33174]",NOISE
3,"[0.83127,0.79081,0.00542]","[1.50109,0.76328,0.73563]",NOISE
3,"[0.52798,0.56116,0.39071]","[1.35318,1.00094,0.64589]",NOISE
3,"[0.70477,0.66491,0.70794]","[0.85403,0.64183,1.50414]",NOISE
3,"[0.41203,0.76901,0.16144]","[1.38645,1.45212,0.16143]",NOISE
3,"[0.34408,0.28806,0.50693]","[1.36855,0.38222,1.24923]",NOISE
3,"[0.45748,0.30092,0.85912]","[1.4278 ,0.29623,1.27597]",NOISE
3,"[0.14432,0.82154,0.00611]","[1.30813,1.48417,0.20769]",NOISE
3,"[0.90842,0.03315,0.29692]","[1.02517,1.47677,0.49806]",NOISE
3,"[0.19881,0.73993,0.17114]","[1.29664,1.26086,0.4425 ]",NOISE
3,"[0.66274,0.55559,0.58756]","[0.48132,1.03575,1.48293]",NOISE
3,"[0.987  ,0.13732,0.14082]","[0.5758 ,0.51088,1.91332]",NOISE
3,"[0.93945,0.58171,0.91553]","[0.90357,1.15985,0.93659]",NOISE
3,"[0.46174,0.6028 ,0.98094]","[0.6891 ,1.85728,0.45362]",NOISE
3,"[0.03687,0.65254,0.33085]","[0.44622,0.62024,1.93353]",NOISE
3,"[0.2539,0.6898,0.5944]","[0.06268,1.55667,1.38066]",NOISE
3,"[0.41778,0.92843,0.23639]","[2.06694,0.65999,0.27307]",NOISE
3,"[0.2939 ,0.28583,0.39464]","[1.36788,0.64731,0.98481]",NOISE
3,"[0.83814,0.79159,0.29027]","[1.45676,1.2405 ,0.30274]",NOISE
3,"[0.35017,0.32096,0.55616]","[1.21971,0.32394,1.45635]",NOISE
3,"[0.49847,0.98502,0.43016]","[1.51042,0.41636,1.07322]",NOISE
