dim,w,c,f_name
8,"[0.11248,0.52205,0.518  ,0.74815,0.13909,0.28528,0.62621,0.09403]","[1.11755,1.14058,2.30282,0.35217,0.47448,1.18171,0.16395,1.26675]",CORNER_PEAK
8,"[0.79399,0.834  ,0.42194,0.05446,0.0426 ,0.16214,0.40349,0.54167]","[0.46874,0.20531,0.46253,1.69957,0.54698,1.9406 ,1.95781,0.71846]",CORNER_PEAK
8,"[0.96669,0.91846,0.90834,0.37015,0.35529,0.17997,0.9597 ,0.89365]","[0.29553,0.97892,1.55733,1.25698,1.21062,1.00152,1.12279,0.5763 ]",CORNER_PEAK
8,"[0.43282,0.20279,0.43631,0.28098,0.84199,0.02092,0.24507,0.75598]","[0.46818,2.15855,0.92446,0.4932 ,1.14358,0.1766 ,2.01671,0.61872]",CORNER_PEAK
8,"[0.2915 ,0.61544,0.35206,0.03474,0.1418 ,0.02135,0.973  ,0.23755]","[0.26861,0.21867,0.87781,1.42394,0.86597,1.53745,0.97297,1.83459]",CORNER_PEAK
8,"[0.29878,0.07145,0.26515,0.89379,0.99099,0.56024,0.65608,0.19352]","[1.1262 ,0.64495,0.55425,1.51436,1.25431,1.14249,0.96508,0.79837]",CORNER_PEAK
8,"[0.13387,0.1023 ,0.66103,0.58924,0.37036,0.16182,0.11034,0.7531 ]","[1.04931,1.75572,0.78913,1.55096,1.58489,0.39544,0.44754,0.42702]",CORNER_PEAK
8,"[0.20645,0.19704,0.74956,0.82868,0.3589 ,0.30216,0.00117,0.71935]","[0.72125,0.89481,1.61598,0.02612,1.70397,1.34904,1.21651,0.47233]",CORNER_PEAK
8,"[0.78141,0.82715,0.92387,0.50949,0.20366,0.43913,0.34642,0.17246]","[1.04333,0.42658,1.74483,2.18623,0.86714,0.71476,0.64832,0.3688 ]",DISCONTINUOUS
8,"[0.98992,0.54757,0.85246,0.23325,0.41814,0.67622,0.49411,0.15718]","[0.44851,0.80314,1.66689,1.83121,0.1471 ,1.95576,1.14004,0.00736]",DISCONTINUOUS
8,"[0.51961,0.0847 ,0.78498,0.88301,0.51827,0.31312,0.22015,0.74974]","[1.44447,1.30337,0.65615,1.30352,0.82411,1.00992,0.99325,0.46521]",DISCONTINUOUS
8,"[0.88209,0.67824,0.03862,0.18912,0.07209,0.46755,0.20655,0.74512]","[0.58524,1.68215,1.01496,1.62488,1.7197 ,0.17035,0.29315,0.90956]",DISCONTINUOUS
8,"[0.36641,0.32939,0.61876,0.23368,0.51341,0.0007 ,0.59531,0.87875]","[2.02454,0.14315,0.11607,1.87751,1.68766,0.07036,0.09046,1.99026]",DISCONTINUOUS
8,"[0.13836,0.67457,0.98891,0.69499,0.81411,0.3378 ,0.75227,0.93362]","[0.80052,1.23935,0.96868,0.33957,1.33021,0.96946,1.09376,1.25845]",DISCONTINUOUS
8,"[0.25775,0.08455,0.88493,0.9929 ,0.68913,0.3085 ,0.72311,0.12493]","[0.40118,1.66772,0.8122 ,1.38199,1.10709,1.92961,0.68695,0.01326]",DISCONTINUOUS
8,"[0.62341,0.18901,0.562  ,0.46821,0.01338,0.41717,0.02984,0.96876]","[0.65785,0.51414,1.45078,1.47624,0.64229,0.91225,1.13093,1.21551]",DISCONTINUOUS
8,"[0.21077,0.23578,0.90307,0.52157,0.0876 ,0.5785 ,0.07914,0.91604]","[1.97397,1.28939,0.55325,0.76269,0.08315,0.42929,1.93637,0.97189]",DISCONTINUOUS
8,"[0.83485,0.23848,0.94424,0.61651,0.51821,0.25963,0.72173,0.27253]","[1.34883,0.97124,0.5305 ,0.72976,1.04424,0.95838,0.9859 ,1.43115]",DISCONTINUOUS
8,"[0.84176,0.01939,0.70788,0.44768,0.24199,0.12475,0.77904,0.76679]","[0.51001,1.57077,0.3483 ,1.21904,0.31071,0.63076,1.62914,1.78127]",DISCONTINUOUS
8,"[0.66629,0.08473,0.12625,0.00269,0.59553,0.9738 ,0.14426,0.72525]","[1.92211,2.24761,0.59226,0.50549,1.04202,0.22028,0.0524 ,1.41782]",DISCONTINUOUS
8,"[0.66369,0.87501,0.1311 ,0.81531,0.54886,0.545  ,0.54554,0.85435]","[0.93134,0.69594,0.23306,1.79183,1.61512,0.72454,1.74757,0.26061]",DISCONTINUOUS
8,"[0.29907,0.29463,0.38042,0.92924,0.67397,0.3044 ,0.57944,0.88607]","[0.11368,0.78327,0.7276 ,0.0083 ,1.33335,2.0227 ,0.98093,2.03017]",DISCONTINUOUS
8,"[0.28681,0.42503,0.44237,0.13267,0.29938,0.58435,0.00442,0.28703]","[0.64637,1.55957,0.65819,0.53735,1.84151,0.67399,1.69815,0.38488]",DISCONTINUOUS
8,"[0.13961,0.4553 ,0.66672,0.93642,0.47845,0.04298,0.76749,0.16391]","[2.00887,0.4028 ,0.08859,0.77342,1.95011,0.25877,0.77034,1.7471 ]",DISCONTINUOUS
8,"[0.3348 ,0.3117 ,0.10213,0.15842,0.69605,0.63187,0.42635,0.27476]","[0.94316,1.57349,0.88886,0.27751,1.51562,0.63288,1.30081,0.86767]",DISCONTINUOUS
8,"[0.07824,0.49185,0.68158,0.05792,0.77941,0.27227,0.16839,0.19544]","[1.81116,1.1318 ,0.82123,0.74679,0.83806,1.83912,0.11063,0.7012 ]",DISCONTINUOUS
8,"[0.91171,0.56879,0.89827,0.2345 ,0.48976,0.98738,0.02928,0.7287 ]","[0.23183,0.27377,1.82391,1.62273,1.83426,1.61789,0.43166,0.16397]",DISCONTINUOUS
8,"[0.8767 ,0.65908,0.42354,0.70065,0.70856,0.52425,0.72172,0.76055]","[0.25825,0.35534,1.47761,1.63876,1.35383,0.19305,1.66321,1.05996]",DISCONTINUOUS
8,"[0.72425,0.65792,0.52316,0.9358 ,0.12417,0.7994 ,0.55389,0.53881]","[0.58792,0.6403 ,2.09394,0.87771,1.418  ,0.83163,0.61788,0.93262]",DISCONTINUOUS
8,"[0.54385,0.7871 ,0.80989,0.41024,0.1864 ,0.34194,0.53864,0.72318]","[1.48845,0.17863,0.68509,0.88957,1.00353,1.62538,1.73418,0.39518]",DISCONTINUOUS
8,"[0.8142 ,0.4808 ,0.20269,0.85458,0.90075,0.85728,0.59802,0.39303]","[0.59206,1.30835,1.25877,1.12142,0.56267,1.29157,0.37586,1.48931]",DISCONTINUOUS
8,"[0.35099,0.32314,0.89926,0.58131,0.36482,0.06238,0.08122,0.38291]","[2.19189,0.23578,1.75706,0.84264,1.52296,0.79056,0.39782,0.26128]",DISCONTINUOUS
8,"[0.03074,0.87877,0.68815,0.71393,0.43392,0.20776,0.18886,0.38172]","[0.84095,1.47329,1.15788,1.58912,1.03991,1.64631,0.0266 ,0.22594]",DISCONTINUOUS
8,"[0.04178,0.75718,0.86494,0.50869,0.40128,0.76299,0.7466 ,0.41747]","[0.95315,1.04126,0.32109,0.857  ,0.41625,1.67214,0.7309 ,2.00822]",DISCONTINUOUS
8,"[0.81882,0.90422,0.89472,0.07947,0.23534,0.48585,0.66334,0.56282]","[1.48556,1.32746,0.63973,0.81579,1.39711,1.22932,0.66393,0.44109]",DISCONTINUOUS
8,"[0.39013,0.20081,0.97105,0.35853,0.4697 ,0.73046,0.14193,0.54277]","[0.56753,0.30452,1.30761,1.21158,1.46574,1.20691,1.44626,0.48984]",DISCONTINUOUS
8,"[0.3933 ,0.25884,0.77669,0.53631,0.6356 ,0.87938,0.391  ,0.04977]","[0.34212,1.37238,0.55453,1.06318,1.89883,0.0545 ,0.87052,1.84394]",DISCONTINUOUS
8,"[0.76423,0.19513,0.89948,0.98173,0.87364,0.72575,0.7399 ,0.57997]","[0.00463,0.87743,0.739  ,1.49975,1.46841,0.89815,1.44069,1.07195]",DISCONTINUOUS
8,"[0.32527,0.92815,0.98341,0.86822,0.58749,0.40537,0.9113 ,0.21223]","[1.82115,1.16643,1.8689 ,0.18875,1.35018,0.66691,0.73484,0.20283]",DISCONTINUOUS
8,"[0.83284,0.9272 ,0.41851,0.28149,0.60862,0.92692,0.28051,0.65102]","[0.48652,0.51758,1.48814,1.23889,0.48484,0.93898,1.45963,1.38542]",DISCONTINUOUS
8,"[0.19956,0.22491,0.26536,0.35275,0.11995,0.28003,0.41897,0.2454 ]","[1.66583,0.2894 ,1.20948,1.62739,1.78707,0.25799,0.37138,0.79146]",DISCONTINUOUS
8,"[0.64771,0.20405,0.87596,0.04273,0.01121,0.07836,0.92122,0.40429]","[1.53603,0.44664,1.649  ,0.11154,1.03922,1.12903,0.51475,1.57378]",DISCONTINUOUS
8,"[0.18397,0.01479,0.82801,0.48555,0.06473,0.73697,0.43492,0.9848 ]","[0.21971,2.20344,0.70254,0.05216,0.58518,2.07186,0.88934,1.27578]",DISCONTINUOUS
8,"[0.0227 ,0.49157,0.719  ,0.76245,0.48805,0.61243,0.6024 ,0.27694]","[0.06823,1.00725,1.53505,1.03171,1.10514,0.33647,0.94963,1.96653]",DISCONTINUOUS
8,"[0.8061 ,0.61312,0.4329 ,0.91331,0.382  ,0.06484,0.23663,0.57502]","[0.42789,1.61601,0.6341 ,1.45868,1.58428,1.06967,0.71658,0.49279]",DISCONTINUOUS
8,"[0.56623,0.42975,0.5049 ,0.70434,0.24049,0.06063,0.88226,0.39824]","[1.53833,1.6405 ,0.19708,0.61524,1.73894,0.56391,1.43465,0.27137]",DISCONTINUOUS
8,"[0.26215,0.97679,0.78587,0.16479,0.11434,0.79534,0.72239,0.69679]","[1.28102,0.21097,1.70828,1.00085,1.00267,1.01388,0.98429,0.79803]",DISCONTINUOUS
8,"[0.84821,0.51347,0.62454,0.30724,0.33207,0.3837 ,0.92672,0.96303]","[0.15302,2.17426,0.66047,0.91938,2.24512,1.2198 ,0.36556,0.26238]",DISCONTINUOUS
8,"[0.73231,0.00177,0.36111,0.14864,0.29669,0.78328,0.85876,0.32761]","[1.36838,1.21031,1.6571 ,0.12114,1.38442,0.71493,1.03299,0.51073]",DISCONTINUOUS
8,"[0.50843,0.31367,0.05871,0.32704,0.86902,0.26066,0.59615,0.10478]","[1.97731,0.89316,0.82132,1.50666,0.90654,1.14526,0.22148,0.52828]",DISCONTINUOUS
8,"[0.73862,0.99541,0.62845,0.59451,0.83051,0.18408,0.02221,0.44529]","[0.01755,1.3    ,0.97079,1.22682,0.97478,1.32711,1.44896,0.73397]",DISCONTINUOUS
8,"[0.13663,0.35351,0.78416,0.97159,0.00144,0.93914,0.27827,0.0316 ]","[0.01398,0.22333,2.72896,0.05262,0.5314 ,1.91224,1.67715,0.86033]",DISCONTINUOUS
8,"[0.01904,0.40952,0.62128,0.22604,0.33419,0.84726,0.8214 ,0.02339]","[1.11267,0.04528,0.5199 ,1.30946,1.25351,1.34281,0.96589,1.45048]",DISCONTINUOUS
8,"[0.57557,0.64202,0.62862,0.84663,0.55409,0.33449,0.77677,0.00785]","[1.2997 ,1.4963 ,0.51341,0.38755,1.39337,1.41876,1.36156,0.12936]",DISCONTINUOUS
8,"[0.43536,0.65396,0.40871,0.73097,0.46091,0.62659,0.46159,0.85849]","[1.46837,0.6414 ,0.50715,0.97032,1.17607,1.1981 ,0.71064,1.32795]",DISCONTINUOUS
8,"[0.0143 ,0.18527,0.2745 ,0.83105,0.37422,0.50189,0.32996,0.53656]","[1.30758,1.07093,1.43191,0.95316,0.88576,0.08213,1.51096,0.75757]",DISCONTINUOUS
8,"[0.89892,0.56953,0.17144,0.55364,0.06712,0.45753,0.71932,0.73133]","[1.87046,1.39322,0.82761,0.36194,0.46205,1.00208,1.32343,0.75922]",DISCONTINUOUS
8,"[0.58593,0.86479,0.76355,0.32175,0.67756,0.71166,0.86968,0.08136]","[0.30815,1.22909,1.03011,1.30638,0.21336,1.75094,1.93094,0.23103]",DISCONTINUOUS
8,"[0.57607,0.46872,0.66822,0.36125,0.24779,0.47337,0.83906,0.275  ]","[0.47759,1.60736,1.57001,0.70729,1.46162,0.06749,1.61901,0.48963]",GAUSSIAN
8,"[0.27716,0.55886,0.36565,0.18516,0.8867 ,0.63967,0.75203,0.58875]","[1.20663,0.98333,0.76425,1.97189,0.59308,1.55412,0.20595,0.72075]",GAUSSIAN
8,"[0.74657,0.06871,0.32635,0.91876,0.9913 ,0.19756,0.32818,0.22478]","[0.71173,0.83165,0.7323 ,1.05958,1.27432,1.47876,0.40877,1.5029 ]",GAUSSIAN
8,"[0.57613,0.54305,0.81059,0.52244,0.15322,0.16563,0.60072,0.53841]","[1.03313,1.54401,1.7803 ,0.33334,0.40473,1.41025,0.44938,1.04487]",GAUSSIAN
8,"[0.22415,0.71585,0.03856,0.63652,0.9948 ,0.0999 ,0.40692,0.00453]","[0.44686,1.24014,0.57692,1.60991,1.30719,0.55561,0.73909,1.52428]",GAUSSIAN
8,"[0.26977,0.52398,0.76553,0.62585,0.02864,0.95807,0.61787,0.82425]","[1.29574,0.08435,0.07672,1.387  ,1.49055,1.16844,1.0144 ,1.48281]",GAUSSIAN
8,"[0.5403 ,0.33198,0.54636,0.74   ,0.39276,0.47334,0.57709,0.27217]","[1.54993,0.21177,1.7353 ,0.91208,0.71142,0.98795,1.68272,0.20883]",GAUSSIAN
8,"[0.30275,0.87518,0.82681,0.70518,0.1415 ,0.84562,0.65774,0.14972]","[1.03708,0.66291,1.54367,1.22967,1.08311,0.29231,1.08885,1.0624 ]",GAUSSIAN
8,"[0.33001,0.55526,0.77446,0.01391,0.33643,0.33701,0.1926 ,0.28729]","[1.14875,0.86125,1.70722,0.87278,1.10848,0.0811 ,0.50029,1.72013]",GAUSSIAN
8,"[0.64965,0.65617,0.51284,0.90824,0.63454,0.6704 ,0.54783,0.88261]","[1.24483,1.51125,1.45107,1.45825,0.34296,0.39015,0.2334 ,1.36811]",GAUSSIAN
8,"[0.44109,0.29169,0.69421,0.27917,0.9665 ,0.24522,0.1491 ,0.83833]","[0.90778,1.56671,1.67631,0.73821,0.32803,1.72793,0.62822,0.42681]",GAUSSIAN
8,"[0.85352,0.09623,0.38321,0.50562,0.03472,0.01811,0.70575,0.98534]","[0.75637,1.76395,1.17283,1.61425,1.81762,0.19704,0.29688,0.38107]",GAUSSIAN
8,"[0.16198,0.66394,0.35823,0.9026 ,0.1377 ,0.75568,0.65619,0.49923]","[1.16691,1.29291,0.36405,0.55808,1.82145,0.31297,1.15115,1.33249]",GAUSSIAN
8,"[0.95761,0.5528 ,0.62243,0.56987,0.37748,0.97004,0.38383,0.10958]","[0.01138,1.59202,1.48862,0.69889,1.60363,1.25436,0.30845,1.04264]",GAUSSIAN
8,"[0.6462 ,0.3275 ,0.22602,0.83565,0.23066,0.82992,0.82356,0.89268]","[0.9875 ,0.69188,1.83188,0.95276,0.30246,0.92365,1.04041,1.26946]",GAUSSIAN
8,"[0.66141,0.39514,0.39199,0.14373,0.6995 ,0.51395,0.72818,0.56093]","[0.87887,0.80311,1.46907,1.03164,0.63992,1.21609,1.46015,0.50115]",GAUSSIAN
8,"[0.83411,0.95066,0.54935,0.59672,0.92657,0.16757,0.55893,0.43139]","[2.11712,0.25288,0.33917,0.21651,1.05112,1.26439,2.43676,0.32205]",GAUSSIAN
8,"[0.07246,0.99095,0.78736,0.07388,0.78737,0.79963,0.6862 ,0.42278]","[1.06921,0.20747,1.70469,0.61512,2.09578,1.1461 ,0.09229,1.06932]",GAUSSIAN
8,"[0.47288,0.57161,0.46122,0.89295,0.74907,0.76894,0.27818,0.012  ]","[1.02641,1.40692,1.04168,0.96366,1.49094,0.81809,0.85439,0.39792]",GAUSSIAN
8,"[0.39646,0.90804,0.70203,0.82718,0.46477,0.0571 ,0.35915,0.61765]","[1.00342,0.32738,1.77807,1.62464,0.15715,1.8521 ,0.36298,0.89426]",GAUSSIAN
8,"[0.16405,0.14106,0.65855,0.7735 ,0.57922,0.27848,0.57461,0.15388]","[0.4007 ,1.29465,1.05921,1.3258 ,1.08667,2.19249,0.14894,0.49153]",GAUSSIAN
8,"[0.89344,0.44354,0.81053,0.54367,0.88536,0.81164,0.81061,0.67611]","[0.85238,0.90811,1.47501,1.58671,0.99027,0.34342,0.29931,1.54479]",GAUSSIAN
8,"[0.579  ,0.32543,0.45966,0.02864,0.79056,0.36482,0.11925,0.7783 ]","[1.55119,0.06908,0.84946,0.98725,1.00523,0.99414,0.57798,1.96565]",GAUSSIAN
8,"[0.19468,0.87167,0.49622,0.39081,0.73484,0.18431,0.67186,0.1513 ]","[1.76181,0.62905,1.56265,1.11108,0.15626,1.66749,0.62747,0.48418]",GAUSSIAN
8,"[0.40687,0.46795,0.26656,0.57746,0.07887,0.96929,0.02474,0.91641]","[0.22104,0.21138,0.72007,2.21868,0.48013,1.55448,0.45451,2.1397 ]",GAUSSIAN
8,"[0.96592,0.22412,0.57617,0.4745 ,0.25725,0.89313,0.49467,0.21673]","[1.37127,1.01037,1.20776,1.27354,1.35409,0.21259,0.82692,0.74345]",GAUSSIAN
8,"[0.89063,0.29625,0.42221,0.20587,0.22886,0.58387,0.08499,0.3039 ]","[1.318  ,0.61798,1.33567,0.04734,1.46058,0.50894,1.53173,1.17976]",GAUSSIAN
8,"[0.5709 ,0.99818,0.5335 ,0.91888,0.49828,0.92538,0.80144,0.5259 ]","[1.95249,1.25189,0.9062 ,0.34639,2.01573,1.06136,0.19627,0.26967]",GAUSSIAN
8,"[0.45086,0.44822,0.92346,0.36075,0.01427,0.36194,0.91863,0.15935]","[1.09857,0.59299,1.16067,0.40128,0.47293,1.30669,1.44412,1.52276]",GAUSSIAN
8,"[0.37289,0.58361,0.16472,0.07428,0.11792,0.26401,0.25109,0.41214]","[0.72065,0.72372,1.40374,1.07244,1.22549,1.35048,0.70946,0.79403]",GAUSSIAN
8,"[0.35144,0.39407,0.37402,0.15089,0.03828,0.32254,0.27032,0.99382]","[1.56817,0.06612,0.57327,1.17697,0.83879,1.30682,0.9306 ,1.53925]",GAUSSIAN
8,"[0.91872,0.4267 ,0.19298,0.11694,0.00012,0.70383,0.0087 ,0.79957]","[1.21873,1.7977 ,0.11696,0.01144,1.51273,1.0246 ,0.67839,1.63944]",GAUSSIAN
8,"[0.48735,0.7519 ,0.04911,0.59478,0.4222 ,0.91261,0.46978,0.06919]","[1.06097,1.85606,1.45558,1.77331,0.19201,1.18958,0.37953,0.09296]",GAUSSIAN
8,"[0.88711,0.84525,0.22317,0.83384,0.1437 ,0.88893,0.25835,0.5389 ]","[1.31524,0.47729,0.19007,0.87133,1.52282,0.70498,1.46433,1.45394]",GAUSSIAN
8,"[0.21633,0.37258,0.20379,0.76187,0.72285,0.29233,0.31349,0.87561]","[1.17964,1.44579,0.40961,1.29202,0.20537,0.72269,1.48951,1.25537]",GAUSSIAN
8,"[0.8932 ,0.09663,0.29095,0.92116,0.12118,0.43265,0.20933,0.58977]","[0.61905,0.23959,0.6543 ,1.05092,0.77963,1.70167,1.27509,1.67974]",GAUSSIAN
8,"[0.80897,0.31578,0.32911,0.64583,0.35006,0.41145,0.62354,0.61812]","[1.59766,0.40956,1.83743,1.60416,1.86932,0.10424,0.33706,0.24057]",GAUSSIAN
8,"[0.01973,0.58671,0.88535,0.94577,0.43309,0.22504,0.21422,0.27244]","[0.90222,0.58068,1.81081,0.39655,0.4223 ,1.01705,1.71178,1.15862]",GAUSSIAN
8,"[0.48302,0.66877,0.18287,0.49644,0.62936,0.46425,0.87769,0.03837]","[1.07933,0.46014,1.65459,0.90177,0.91993,1.10642,0.12307,1.75476]",GAUSSIAN
8,"[0.87784,0.03715,0.98601,0.43412,0.31523,0.82556,0.45606,0.43373]","[1.37338,1.58798,0.21338,0.91743,1.36516,0.3944 ,1.40238,0.74589]",GAUSSIAN
8,"[0.74232,0.75239,0.55236,0.29164,0.31023,0.09742,0.5258 ,0.8007 ]","[0.94039,0.19   ,0.74281,1.50575,1.3437 ,1.85913,0.40818,1.01004]",GAUSSIAN
8,"[0.57012,0.58339,0.47867,0.84116,0.34704,0.12149,0.54787,0.74657]","[0.49119,0.14998,1.063  ,1.12172,1.78267,0.79323,1.44064,1.15758]",GAUSSIAN
8,"[0.24203,0.74998,0.44115,0.63808,0.13871,0.58635,0.77934,0.93262]","[0.8371 ,0.11945,0.04725,2.1108 ,2.1465 ,0.26507,2.18417,0.28966]",GAUSSIAN
8,"[0.30633,0.22466,0.91481,0.61971,0.62811,0.3486 ,0.04178,0.91874]","[1.82719,0.35663,0.64908,0.88297,1.33194,1.68227,0.14267,1.12724]",GAUSSIAN
8,"[0.1314 ,0.5111 ,0.31019,0.37398,0.03735,0.27356,0.76421,0.31391]","[1.42687,0.43413,1.09648,1.2596 ,1.7943 ,0.11465,1.54142,0.33256]",GAUSSIAN
8,"[0.08437,0.49149,0.01455,0.70349,0.96811,0.03083,0.42857,0.55734]","[0.44635,0.94038,0.35161,1.96875,1.88579,0.37785,0.88572,1.14357]",GAUSSIAN
8,"[0.86296,0.39365,0.74202,0.037  ,0.89629,0.55131,0.46403,0.33369]","[1.99714,0.25957,0.52077,1.102  ,2.25141,0.12185,0.95682,0.79044]",GAUSSIAN
8,"[0.70551,0.73266,0.13297,0.59164,0.81115,0.78202,0.2034 ,0.51071]","[1.21714,0.39951,0.79425,1.21645,0.96902,1.06469,0.88714,1.4518 ]",GAUSSIAN
8,"[0.15526,0.46734,0.18717,0.53487,0.70025,0.95965,0.21142,0.08777]","[0.07386,0.03071,0.04301,2.45419,0.60714,2.07063,1.52425,1.1962 ]",GAUSSIAN
8,"[0.53836,0.59788,0.96199,0.45944,0.96482,0.85609,0.71063,0.75802]","[0.73906,0.06254,1.19911,1.51656,1.2422 ,1.49164,0.29532,1.45357]",GAUSSIAN
8,"[0.20682,0.2684 ,0.96118,0.89073,0.54068,0.96527,0.75949,0.5659 ]","[1.23581,0.82533,1.65693,0.69685,0.74558,1.24802,1.28734,0.30413]",MOROKOFF_CALFISCH_1
8,"[0.88833,0.48969,0.84469,0.4341 ,0.56583,0.64151,0.82726,0.94634]","[0.63061,1.31237,0.93185,0.73538,1.41081,0.79058,1.50841,0.67999]",MOROKOFF_CALFISCH_1
8,"[0.55607,0.43011,0.02553,0.689  ,0.52622,0.47032,0.62853,0.92733]","[1.28422,0.43922,1.65819,1.62348,0.79734,0.44889,0.40311,1.34555]",MOROKOFF_CALFISCH_1
8,"[0.54614,0.63084,0.79348,0.41057,0.35558,0.85957,0.10337,0.60365]","[1.96488,0.08603,1.05155,0.35728,1.15471,0.69161,1.75759,0.93634]",MOROKOFF_CALFISCH_1
8,"[0.61872,0.53049,0.7247 ,0.61957,0.00584,0.74253,0.15331,0.58877]","[0.39654,1.61093,0.25119,1.86786,0.5543 ,0.55771,1.83797,0.92349]",MOROKOFF_CALFISCH_1
8,"[0.50265,0.42844,0.31781,0.68634,0.75978,0.15215,0.18899,0.04995]","[1.55883,0.59875,0.64913,0.22524,1.45751,1.19823,0.45545,1.85685]",MOROKOFF_CALFISCH_1
8,"[0.86556,0.72431,0.27595,0.36939,0.22646,0.28673,0.81663,0.7552 ]","[1.07475,1.95311,0.51119,2.23259,0.42276,0.37872,0.74329,0.68358]",MOROKOFF_CALFISCH_1
8,"[0.11938,0.43996,0.47699,0.87844,0.42748,0.92855,0.16918,0.78133]","[1.924  ,1.59722,0.5344 ,0.5031 ,0.01406,0.9089 ,1.1745 ,1.34383]",MOROKOFF_CALFISCH_1
8,"[0.03937,0.82329,0.59453,0.60017,0.00334,0.46521,0.53835,0.46063]","[0.06204,0.247  ,0.26136,1.2708 ,1.89835,1.8387 ,0.55225,1.8695 ]",MOROKOFF_CALFISCH_1
8,"[0.76534,0.36985,0.72723,0.36441,0.7441 ,0.0784 ,0.63738,0.77299]","[0.2417 ,0.16037,0.70552,0.00881,2.25835,0.09331,2.43957,2.09237]",MOROKOFF_CALFISCH_1
8,"[0.98315,0.6198 ,0.87481,0.61851,0.21068,0.87009,0.5416 ,0.69531]","[1.35836,0.00844,0.25317,0.43493,0.75175,1.95269,1.20637,2.0343 ]",MOROKOFF_CALFISCH_1
8,"[0.23822,0.15048,0.47986,0.641  ,0.24226,0.78598,0.23645,0.86743]","[0.92229,0.38234,1.17092,0.63591,0.24837,1.65697,1.66052,1.32267]",MOROKOFF_CALFISCH_1
8,"[0.68157,0.34704,0.30061,0.43739,0.59635,0.15747,0.7076 ,0.45864]","[0.63735,1.43458,1.32383,1.23574,0.08825,1.37303,1.32175,0.58546]",MOROKOFF_CALFISCH_1
8,"[0.97629,0.56808,0.05493,0.22056,0.10377,0.84101,0.47311,0.02717]","[1.79678,0.70765,1.01589,0.56968,1.34327,2.27105,0.14715,0.14853]",MOROKOFF_CALFISCH_1
8,"[0.41268,0.42505,0.26811,0.84029,0.23463,0.81851,0.9904 ,0.23479]","[0.48983,0.17718,1.09157,1.64664,1.3696 ,0.37868,1.71075,1.13575]",MOROKOFF_CALFISCH_1
8,"[0.58005,0.04407,0.70398,0.69417,0.36307,0.4715 ,0.21577,0.94563]","[0.97304,0.83536,1.10759,0.87142,0.22312,1.60824,0.83951,1.54173]",MOROKOFF_CALFISCH_1
8,"[0.44377,0.68067,0.96701,0.59364,0.01855,0.38146,0.59091,0.00357]","[1.05349,1.78567,1.20298,0.1505 ,0.32955,0.5494 ,1.80578,1.12264]",MOROKOFF_CALFISCH_1
8,"[0.99746,0.08733,0.35143,0.95337,0.16663,0.54129,0.46809,0.02653]","[0.72221,0.19122,0.50232,0.65037,0.759  ,1.94019,1.37987,1.85482]",MOROKOFF_CALFISCH_1
8,"[0.69731,0.25905,0.75702,0.86099,0.75362,0.98927,0.31882,0.53156]","[0.8893 ,1.69379,0.00181,0.70446,1.62499,1.68789,0.6882 ,0.70954]",MOROKOFF_CALFISCH_1
8,"[0.00019,0.83982,0.4436 ,0.4315 ,0.71021,0.57595,0.0893 ,0.78416]","[1.89462,1.33632,0.4986 ,0.7536 ,0.0073 ,1.02862,1.73296,0.74798]",MOROKOFF_CALFISCH_1
8,"[0.72718,0.52107,0.0126 ,0.53803,0.77365,0.98761,0.96909,0.89531]","[1.5716 ,2.40886,1.25027,0.66878,0.62558,0.47852,0.39672,0.59968]",MOROKOFF_CALFISCH_1
8,"[0.73273,0.80208,0.17042,0.54   ,0.70453,0.7537 ,0.73564,0.40181]","[1.72169,0.33746,0.48538,1.03056,1.8083 ,1.67762,0.37371,0.56529]",MOROKOFF_CALFISCH_1
8,"[0.79188,0.9579 ,0.4397 ,0.4244 ,0.8383 ,0.16139,0.62368,0.63246]","[0.04483,1.77949,0.34893,2.11902,0.82782,0.61871,0.43519,1.826  ]",MOROKOFF_CALFISCH_1
8,"[0.10238,0.67924,0.27561,0.01753,0.80198,0.36769,0.98477,0.83696]","[0.64165,0.80649,0.2611 ,1.03038,1.48752,1.53365,1.26267,0.97653]",MOROKOFF_CALFISCH_1
8,"[0.30653,0.74364,0.15164,0.37412,0.65295,0.24729,0.84094,0.51612]","[0.20422,0.08806,1.83373,1.18114,0.4427 ,0.12523,2.06935,2.05557]",MOROKOFF_CALFISCH_1
8,"[0.45193,0.95114,0.6734 ,0.538  ,0.30669,0.1743 ,0.48843,0.67307]","[0.86029,0.73394,1.39078,0.53816,0.33016,1.5979 ,1.51321,1.03556]",MOROKOFF_CALFISCH_1
8,"[0.82865,0.76949,0.89475,0.28377,0.89451,0.15514,0.30641,0.73038]","[0.93071,1.44891,0.48368,1.70302,0.78282,1.12485,0.01828,1.50773]",MOROKOFF_CALFISCH_1
8,"[0.48658,0.81149,0.09886,0.04374,0.42094,0.40672,0.88148,0.24596]","[0.81951,1.60882,0.53942,1.38448,0.51183,0.03857,2.09181,1.00555]",MOROKOFF_CALFISCH_1
8,"[0.33624,0.30521,0.42269,0.76499,0.76896,0.7837 ,0.42802,0.2866 ]","[2.07874,2.13089,1.08939,0.19391,0.42402,0.14001,0.90453,1.03851]",MOROKOFF_CALFISCH_1
