dim,w,c,f_name
2,"[0.22727,0.0732 ]","[0.94907,1.05093]",OSCILLATORY
2,"[0.61949,0.46349]","[0.61102,1.38898]",OSCILLATORY
2,"[0.51908,0.47918]","[0.13978,1.86022]",OSCILLATORY
2,"[0.3802 ,0.39882]","[1.04181,0.95819]",OSCILLATORY
2,"[0.60791,0.76488]","[1.06196,0.93804]",OSCILLATORY
2,"[0.95552,0.01823]","[1.92561,0.07439]",OSCILLATORY
2,"[0.64747,0.89803]","[0.41603,1.58397]",OSCILLATORY
2,"[0.06027,0.93444]","[1.55227,0.44773]",OSCILLATORY
2,"[0.48587,0.25678]","[0.96214,1.03786]",OSCILLATORY
2,"[0.80303,0.53916]","[0.67555,1.32445]",OSCILLATORY
2,"[0.71615,0.27262]","[1.54472,0.45528]",OSCILLATORY
2,"[0.18115,0.68112]","[0.51355,1.48645]",OSCILLATORY
2,"[0.70905,0.10688]","[1.37718,0.62282]",OSCILLATORY
2,"[0.96293,0.48355]","[1.18859,0.81141]",OSCILLATORY
2,"[0.04341,0.63315]","[1.22523,0.77477]",OSCILLATORY
2,"[0.81919,0.88421]","[1.03643,0.96357]",OSCILLATORY
2,"[0.61098,0.41103]","[0.96542,1.03458]",OSCILLATORY
2,"[0.35342,0.23687]","[1.4792,0.5208]",OSCILLATORY
2,"[0.82261,0.42374]","[1.74961,0.25039]",OSCILLATORY
2,"[0.62386,0.45177]","[1.55471,0.44529]",OSCILLATORY
2,"[0.73687,0.8628 ]","[1.38734,0.61266]",OSCILLATORY
2,"[0.02364,0.64197]","[1.05235,0.94765]",OSCILLATORY
2,"[0.23195,0.39091]","[1.08954,0.91046]",OSCILLATORY
2,"[0.98779,0.13644]","[1.26452,0.73548]",OSCILLATORY
2,"[0.4282,0.7176]","[0.82252,1.17748]",OSCILLATORY
2,"[0.12839,0.10411]","[1.11204,0.88796]",OSCILLATORY
2,"[0.27416,0.07942]","[0.17484,1.82516]",OSCILLATORY
2,"[0.19187,0.32337]","[0.77935,1.22065]",PRODUCT_PEAK
2,"[0.06942,0.51906]","[0.15579,1.84421]",PRODUCT_PEAK
2,"[0.23371,0.54001]","[1.14971,0.85029]",PRODUCT_PEAK
2,"[0.53296,0.32433]","[0.66435,1.33565]",PRODUCT_PEAK
2,"[0.99414,0.66184]","[0.86583,1.13417]",PRODUCT_PEAK
2,"[0.46521,0.06014]","[0.7399,1.2601]",PRODUCT_PEAK
2,"[0.1753,0.69  ]","[0.54545,1.45455]",PRODUCT_PEAK
2,"[0.09668,0.45037]","[1.37019,0.62981]",PRODUCT_PEAK
2,"[0.66491,0.79545]","[1.59608,0.40392]",PRODUCT_PEAK
2,"[0.39932,0.15242]","[1.03411,0.96589]",PRODUCT_PEAK
2,"[0.53996,0.84203]","[0.91033,1.08967]",PRODUCT_PEAK
2,"[0.08912,0.75527]","[0.2678,1.7322]",PRODUCT_PEAK
2,"[0.78203,0.70874]","[0.21315,1.78685]",PRODUCT_PEAK
2,"[0.26311,0.36014]","[0.17108,1.82892]",PRODUCT_PEAK
2,"[0.5538 ,0.30552]","[0.94051,1.05949]",PRODUCT_PEAK
2,"[0.60059,0.51568]","[1.29825,0.70175]",PRODUCT_PEAK
2,"[0.99216,0.85142]","[0.3661,1.6339]",PRODUCT_PEAK
2,"[0.11637,0.81745]","[0.60484,1.39516]",PRODUCT_PEAK
2,"[0.86806,0.80593]","[1.44336,0.55664]",PRODUCT_PEAK
2,"[0.08092,0.40298]","[0.39961,1.60039]",PRODUCT_PEAK
2,"[0.3461 ,0.97561]","[0.87597,1.12403]",PRODUCT_PEAK
2,"[0.13252,0.86201]","[1.30904,0.69096]",PRODUCT_PEAK
2,"[0.60625,0.76481]","[0.5162,1.4838]",PRODUCT_PEAK
2,"[0.39866,0.14637]","[1.68707,0.31293]",PRODUCT_PEAK
2,"[0.02581,0.13517]","[1.27342,0.72658]",PRODUCT_PEAK
2,"[0.96582,0.4325 ]","[0.76243,1.23757]",PRODUCT_PEAK
2,"[0.43951,0.10566]","[1.49575,0.50425]",PRODUCT_PEAK
2,"[0.61959,0.6502 ]","[1.42496,0.57504]",PRODUCT_PEAK
2,"[0.78076,0.4598 ]","[0.11047,1.88953]",PRODUCT_PEAK
2,"[0.05778,0.69504]","[1.60882,0.39118]",PRODUCT_PEAK
2,"[0.14225,0.12138]","[1.50017,0.49983]",PRODUCT_PEAK
2,"[0.69216,0.06229]","[0.67647,1.32353]",PRODUCT_PEAK
2,"[0.81397,0.61522]","[0.6585,1.3415]",PRODUCT_PEAK
2,"[0.52704,0.42608]","[0.25697,1.74303]",PRODUCT_PEAK
2,"[0.44978,0.19462]","[0.94069,1.05931]",PRODUCT_PEAK
2,"[0.82754,0.73361]","[1.97173,0.02827]",PRODUCT_PEAK
2,"[0.41615,0.48134]","[0.13758,1.86242]",PRODUCT_PEAK
2,"[0.76029,0.13711]","[1.42652,0.57348]",PRODUCT_PEAK
2,"[0.01212,0.2412 ]","[1.09808,0.90192]",PRODUCT_PEAK
2,"[0.95958,0.48785]","[0.3337,1.6663]",PRODUCT_PEAK
2,"[0.45438,0.84436]","[0.33457,1.66543]",PRODUCT_PEAK
2,"[0.15005,0.32468]","[1.21538,0.78462]",PRODUCT_PEAK
2,"[0.37589,0.39448]","[0.73839,1.26161]",PRODUCT_PEAK
2,"[0.89208,0.95533]","[1.42773,0.57227]",PRODUCT_PEAK
2,"[0.68813,0.4376 ]","[0.46492,1.53508]",PRODUCT_PEAK
2,"[0.03843,0.90176]","[0.84006,1.15994]",PRODUCT_PEAK
2,"[0.65935,0.89512]","[1.01818,0.98182]",PRODUCT_PEAK
2,"[0.06665,0.51841]","[0.33837,1.66163]",PRODUCT_PEAK
2,"[0.51222,0.68023]","[0.65904,1.34096]",PRODUCT_PEAK
2,"[0.71632,0.07208]","[1.70951,0.29049]",PRODUCT_PEAK
2,"[0.9565 ,0.73751]","[1.08728,0.91272]",NOISE
2,"[0.3497 ,0.77465]","[1.56248,0.43752]",NOISE
2,"[0.17411,0.0984 ]","[0.92695,1.07305]",NOISE
2,"[0.26505,0.02094]","[0.15651,1.84349]",NOISE
2,"[0.29544,0.76922]","[1.24113,0.75887]",NOISE
2,"[0.20569,0.12139]","[0.88514,1.11486]",NOISE
2,"[0.6439,0.5303]","[0.08304,1.91696]",NOISE
2,"[0.79871,0.29282]","[1.23902,0.76098]",NOISE
2,"[0.58242,0.74807]","[1.10577,0.89423]",NOISE
2,"[0.1281 ,0.33827]","[1.61028,0.38972]",NOISE
2,"[0.37217,0.43208]","[0.8351,1.1649]",NOISE
2,"[0.94308,0.24069]","[0.76183,1.23817]",NOISE
2,"[0.88692,0.64581]","[0.51896,1.48104]",NOISE
2,"[0.86137,0.84651]","[1.56925,0.43075]",NOISE
2,"[0.75504,0.46054]","[1.07228,0.92772]",NOISE
2,"[0.77645,0.65616]","[0.49118,1.50882]",NOISE
2,"[0.98467,0.93739]","[0.41515,1.58485]",NOISE
2,"[0.13173,0.72598]","[1.58594,0.41406]",NOISE
2,"[0.50585,0.8407 ]","[1.14946,0.85054]",NOISE
2,"[0.59035,0.50836]","[0.68991,1.31009]",NOISE
2,"[0.68889,0.87332]","[0.91067,1.08933]",NOISE
2,"[0.16007,0.46156]","[0.0729,1.9271]",NOISE
2,"[0.72646,0.99181]","[0.39618,1.60382]",NOISE
2,"[0.80007,0.20404]","[0.86183,1.13817]",NOISE
2,"[0.61599,0.18802]","[0.62393,1.37607]",NOISE
2,"[0.55423,0.00523]","[1.91131,0.08869]",NOISE
2,"[0.74573,0.20248]","[1.44504,0.55496]",NOISE
2,"[0.32693,0.14889]","[0.51699,1.48301]",NOISE
2,"[0.99633,0.36831]","[0.76641,1.23359]",NOISE
2,"[0.8862 ,0.59304]","[0.97377,1.02623]",NOISE
2,"[0.69562,0.00322]","[1.27085,0.72915]",NOISE
2,"[0.7942 ,0.09299]","[1.10029,0.89971]",NOISE
2,"[0.64233,0.06485]","[1.01621,0.98379]",NOISE
2,"[0.56066,0.60349]","[0.91325,1.08675]",NOISE
2,"[0.26982,0.82505]","[1.73212,0.26788]",NOISE
2,"[0.05855,0.33424]","[1.05173,0.94827]",NOISE
2,"[0.78861,0.51727]","[1.49816,0.50184]",NOISE
2,"[0.32819,0.43402]","[0.57307,1.42693]",NOISE
2,"[0.59823,0.73566]","[1.03377,0.96623]",NOISE
2,"[0.64257,0.42125]","[0.89487,1.10513]",NOISE
2,"[0.11834,0.4099 ]","[1.37264,0.62736]",NOISE
2,"[0.57187,0.58777]","[0.67486,1.32514]",NOISE
2,"[0.33451,0.0262 ]","[0.05653,1.94347]",NOISE
2,"[0.27307,0.51808]","[0.48205,1.51795]",NOISE
2,"[0.2593 ,0.42966]","[1.01796,0.98204]",NOISE
2,"[0.1861 ,0.80264]","[0.97367,1.02633]",NOISE
2,"[0.13348,0.0806 ]","[1.18905,0.81095]",NOISE
2,"[0.43685,0.72951]","[1.6562,0.3438]",NOISE
2,"[0.61023,0.13535]","[1.06704,0.93296]",NOISE
2,"[0.95661,0.06896]","[0.33637,1.66363]",NOISE
