dim,w,c,f_name
7,"[0.90373,0.85346,0.32664,0.46761,0.95608,0.46622,0.84598]","[0.54201,1.21661,0.46788,0.90309,1.58561,0.89784,1.38697]",DISCONTINUOUS
7,"[0.72531,0.44391,0.59669,0.8031 ,0.69306,0.41055,0.84804]","[1.58543,0.66781,0.41578,1.48229,1.04432,1.72183,0.08254]",DISCONTINUOUS
7,"[0.60065,0.85704,0.3259 ,0.38633,0.45306,0.67509,0.68955]","[0.94181,1.95787,0.85392,0.87852,0.95401,0.88664,0.52723]",DISCONTINUOUS
7,"[0.74549,0.16812,0.58534,0.43798,0.90992,0.24507,0.71008]","[0.53791,1.67384,0.54621,1.15059,1.35837,0.45907,1.27401]",DISCONTINUOUS
7,"[0.93152,0.30567,0.50272,0.49033,0.83637,0.28037,0.79769]","[0.41482,1.63873,1.29207,0.48157,0.26973,0.8199 ,2.08318]",DISCONTINUOUS
7,"[0.0839 ,0.59629,0.84685,0.89343,0.77977,0.33218,0.49697]","[0.95386,0.91914,0.4861 ,1.22772,1.71231,0.91806,0.78281]",DISCONTINUOUS
7,"[0.19152,0.98142,0.25515,0.54122,0.35571,0.52417,0.39517]","[0.85734,0.75246,1.42359,0.99812,1.20206,0.84687,0.91956]",DISCONTINUOUS
7,"[0.18538,0.69762,0.50869,0.53798,0.06478,0.10725,0.74408]","[0.94145,0.46303,1.01023,1.44098,0.77247,0.35277,2.01909]",DISCONTINUOUS
7,"[0.64818,0.68925,0.64615,0.7167 ,0.61722,0.30343,0.46305]","[1.65748,0.58031,1.80313,0.2466 ,0.7559 ,1.5037 ,0.45287]",DISCONTINUOUS
7,"[0.6686 ,0.54907,0.71919,0.47945,0.60089,0.25441,0.57581]","[0.98014,0.13423,0.74703,1.12573,0.1213 ,1.33415,2.55743]",DISCONTINUOUS
7,"[0.60191,0.61284,0.62781,0.87457,0.26758,0.35128,0.37175]","[1.215  ,1.36118,0.97431,0.94518,0.76223,0.58952,1.15259]",DISCONTINUOUS
7,"[0.7145 ,0.39341,0.20115,0.19584,0.41671,0.32108,0.50471]","[0.73063,1.78391,0.252  ,0.64944,1.17336,1.3739 ,1.03677]",DISCONTINUOUS
7,"[0.47727,0.9277 ,0.29995,0.72377,0.13403,0.13434,0.12504]","[0.76952,0.63551,1.50792,0.69618,1.29785,0.54997,1.54306]",DISCONTINUOUS
7,"[0.67341,0.18339,0.01446,0.43686,0.8288 ,0.19329,0.56606]","[1.24376,1.74696,0.94524,0.58842,1.21417,1.07773,0.18371]",DISCONTINUOUS
7,"[0.00192,0.89702,0.71734,0.14858,0.74359,0.77785,0.63241]","[0.99229,1.23045,1.32041,0.30778,0.85968,1.06124,1.22813]",DISCONTINUOUS
7,"[0.70654,0.02499,0.9547 ,0.78536,0.84314,0.68133,0.65071]","[1.55723,1.3315 ,1.38245,1.40356,0.49765,0.67889,0.14872]",DISCONTINUOUS
7,"[0.43776,0.75134,0.10171,0.66423,0.78352,0.27388,0.15816]","[1.7638 ,0.44042,0.04933,2.29456,1.77862,0.55935,0.11392]",DISCONTINUOUS
7,"[0.85004,0.54306,0.44582,0.22904,0.06948,0.91557,0.86614]","[1.29022,1.48155,1.48989,0.73488,0.02103,1.46613,0.5163 ]",DISCONTINUOUS
7,"[0.57289,0.16453,0.38017,0.25093,0.37004,0.75352,0.98949]","[0.99221,1.47013,1.48779,0.55303,0.96552,0.46706,1.06426]",DISCONTINUOUS
7,"[0.34399,0.62992,0.07023,0.03686,0.26126,0.48045,0.34468]","[1.25048,1.69039,1.0387 ,0.52238,2.06878,0.35844,0.07082]",DISCONTINUOUS
7,"[0.85558,0.78183,0.88066,0.60097,0.84511,0.9119 ,0.5739 ]","[1.28687,1.33778,0.35909,0.98382,0.68987,1.47653,0.86604]",DISCONTINUOUS
7,"[0.52456,0.22115,0.05081,0.09974,0.21945,0.33633,0.86515]","[0.71371,1.84396,1.02981,0.58856,0.26811,1.17202,1.38384]",DISCONTINUOUS
7,"[0.39728,0.84479,0.20974,0.13746,0.90732,0.45607,0.48425]","[1.58929,0.19881,0.2843 ,1.55124,1.52745,1.40838,0.44054]",DISCONTINUOUS
7,"[0.72466,0.73457,0.40095,0.34064,0.82206,0.09853,0.9144 ]","[0.86016,2.01973,0.52476,1.83252,0.25219,0.76702,0.74363]",DISCONTINUOUS
7,"[0.81967,0.87918,0.0662 ,0.03003,0.60579,0.18416,0.46807]","[0.63642,0.18397,2.58741,2.03493,0.73819,0.17353,0.64556]",DISCONTINUOUS
7,"[0.63264,0.88362,0.76043,0.53965,0.38099,0.61409,0.52142]","[1.19199,0.91815,0.51403,1.12623,0.91619,1.11947,1.21394]",DISCONTINUOUS
7,"[0.68321,0.7971 ,0.33607,0.29309,0.15673,0.1655 ,0.5753 ]","[1.48729,1.26584,1.75794,0.26285,1.65313,0.46569,0.10726]",DISCONTINUOUS
7,"[0.42956,0.45016,0.56159,0.08581,0.99076,0.63166,0.9986 ]","[0.89635,0.12069,0.14593,0.6229 ,1.59126,1.86014,1.76273]",DISCONTINUOUS
7,"[0.1632 ,0.0855 ,0.78346,0.3324 ,0.17702,0.3986 ,0.52714]","[0.01655,0.63785,1.84971,0.90695,1.71304,0.26832,1.60757]",DISCONTINUOUS
7,"[0.01313,0.00542,0.38439,0.46698,0.40417,0.48104,0.26888]","[0.68007,0.61936,1.98859,0.6712 ,1.67801,1.19063,0.17213]",DISCONTINUOUS
7,"[0.24231,0.01479,0.21955,0.542  ,0.07985,0.46639,0.5292 ]","[0.05595,0.44829,0.72826,1.5171 ,1.26388,1.58427,1.40225]",DISCONTINUOUS
7,"[0.86676,0.40665,0.03181,0.76584,0.57113,0.55943,0.37163]","[0.31432,2.10782,0.48182,2.41594,1.21375,0.36374,0.1026 ]",DISCONTINUOUS
7,"[0.28873,0.28928,0.1433 ,0.76334,0.75756,0.64225,0.88229]","[0.15754,1.19219,1.31835,1.25039,0.94377,1.16435,0.9734 ]",DISCONTINUOUS
7,"[0.94009,0.66411,0.31203,0.6053 ,0.52484,0.1992 ,0.39864]","[0.49835,1.62608,1.27267,0.27716,0.94793,0.32213,2.05569]",DISCONTINUOUS
7,"[0.38918,0.72339,0.23489,0.60264,0.02638,0.21002,0.65917]","[0.81718,0.03738,1.02043,1.41512,1.20176,1.05962,1.44851]",DISCONTINUOUS
7,"[0.59133,0.08357,0.47959,0.34512,0.22399,0.33484,0.70127]","[0.8963 ,1.53685,1.39565,0.64881,0.7401 ,1.52871,0.25358]",DISCONTINUOUS
7,"[0.97573,0.08443,0.80607,0.23892,0.84199,0.99405,0.8918 ]","[0.39867,0.03224,0.58029,0.53646,1.53739,2.17619,1.73876]",DISCONTINUOUS
7,"[0.56309,0.19212,0.39466,0.69442,0.70547,0.66849,0.96541]","[1.4854 ,0.75394,1.05454,0.29392,1.67488,1.02588,0.71145]",DISCONTINUOUS
7,"[0.19094,0.80587,0.58421,0.85328,0.67214,0.17134,0.35206]","[0.64962,1.49156,1.36222,1.51503,0.56742,1.29433,0.11981]",DISCONTINUOUS
7,"[0.54315,0.81134,0.57215,0.35242,0.84528,0.99887,0.21584]","[0.85324,1.1601 ,0.72884,1.17348,1.03146,1.08421,0.96867]",DISCONTINUOUS
7,"[0.55755,0.17996,0.13423,0.27252,0.75789,0.87962,0.07985]","[0.65385,1.56884,1.52454,0.39118,1.26517,1.38674,0.20968]",DISCONTINUOUS
7,"[0.57162,0.58595,0.47357,0.02899,0.5487 ,0.59245,0.96663]","[1.66746,0.64322,1.93631,1.46994,0.70186,0.49624,0.08497]",DISCONTINUOUS
7,"[0.72082,0.29494,0.71981,0.63232,0.5442 ,0.05952,0.28456]","[1.00479,0.0948 ,2.3612 ,0.10749,0.03247,0.03544,3.36381]",GAUSSIAN
7,"[0.90651,0.31567,0.64404,0.59974,0.39522,0.70449,0.07382]","[0.90508,1.28286,0.93104,0.5564 ,0.63827,1.34415,1.34218]",GAUSSIAN
7,"[0.24567,0.46043,0.47868,0.48264,0.45066,0.96651,0.62194]","[0.26179,1.18405,1.70392,1.0174 ,1.10331,1.32997,0.39955]",GAUSSIAN
7,"[0.26827,0.92293,0.39051,0.68791,0.6589 ,0.65495,0.57686]","[1.13241,0.79736,0.07997,1.63045,0.99206,1.11637,1.25137]",GAUSSIAN
7,"[0.16486,0.90017,0.35004,0.83178,0.8375 ,0.50734,0.85746]","[0.00094,1.57846,1.83172,0.61292,0.58229,0.82541,1.56826]",GAUSSIAN
7,"[0.78261,0.06636,0.06939,0.74896,0.91965,0.43635,0.01605]","[0.39186,1.44838,1.08299,0.10083,1.16209,1.57456,1.23929]",GAUSSIAN
7,"[0.74614,0.85535,0.56642,0.22775,0.61806,0.23008,0.04055]","[1.50552,1.63452,0.91133,0.83818,1.65122,0.05381,0.40543]",GAUSSIAN
7,"[0.73542,0.06405,0.18757,0.21225,0.59576,0.29939,0.4763 ]","[0.46118,1.03826,0.95135,1.47086,1.72952,0.47706,0.87177]",GAUSSIAN
7,"[0.6938 ,0.18064,0.6178 ,0.57261,0.17623,0.91052,0.2756 ]","[0.6311 ,0.79731,1.1094 ,0.69069,1.39237,1.14376,1.23538]",GAUSSIAN
7,"[0.5459 ,0.88954,0.27681,0.88262,0.7593 ,0.01704,0.38379]","[0.14664,0.85885,1.17317,0.62328,1.11484,1.45155,1.63167]",GAUSSIAN
7,"[0.01799,0.51256,0.10246,0.69184,0.46561,0.39823,0.81015]","[1.23757,0.75856,1.4837 ,0.06799,0.91599,0.99428,1.54191]",GAUSSIAN
7,"[0.36958,0.80829,0.08939,0.15323,0.05723,0.80943,0.42877]","[0.50654,0.15316,1.45609,1.00449,0.36858,1.92135,1.58981]",GAUSSIAN
7,"[0.08285,0.62326,0.49419,0.4583 ,0.81216,0.68475,0.5552 ]","[1.81899,0.64268,0.53728,1.88188,0.56533,0.08452,1.46932]",GAUSSIAN
7,"[0.44067,0.89536,0.77258,0.6037 ,0.60452,0.73241,0.35266]","[0.34656,1.44536,1.97165,1.27921,0.72936,0.56804,0.65982]",GAUSSIAN
7,"[0.23061,0.04912,0.0778 ,0.97001,0.37601,0.2008 ,0.46389]","[2.12706,0.00072,1.20856,1.70995,0.40924,1.04848,0.49599]",GAUSSIAN
7,"[0.83192,0.70502,0.68467,0.83897,0.18245,0.33309,0.36206]","[0.5183 ,0.9805 ,1.45848,1.7788 ,0.08025,0.62515,1.55852]",GAUSSIAN
7,"[0.10683,0.29227,0.17316,0.68313,0.77929,0.21564,0.97337]","[0.69854,0.66798,0.54579,0.09986,1.96736,2.63398,0.38649]",GAUSSIAN
7,"[0.42799,0.13419,0.00347,0.43117,0.67043,0.29595,0.47537]","[1.07983,1.48203,0.55606,2.13971,0.00919,0.39483,1.33836]",GAUSSIAN
7,"[0.28294,0.064  ,0.25348,0.48245,0.88964,0.42711,0.1561 ]","[1.40527,0.56179,1.56395,1.26467,0.35369,0.88423,0.96639]",GAUSSIAN
7,"[0.99169,0.96741,0.14993,0.65394,0.37086,0.86402,0.06689]","[1.0296 ,0.3071 ,1.36675,2.48529,0.5471 ,0.63648,0.62769]",GAUSSIAN
7,"[0.24841,0.01573,0.81806,0.89928,0.15783,0.51104,0.10873]","[0.7424 ,1.3455 ,0.75153,0.6847 ,0.69501,1.34473,1.43613]",GAUSSIAN
7,"[0.85813,0.71326,0.38246,0.00404,0.78746,0.75841,0.70548]","[1.20152,1.87285,0.35304,1.52759,0.40217,1.38158,0.26125]",GAUSSIAN
7,"[0.4801 ,0.4781 ,0.23817,0.76495,0.7558 ,0.50377,0.28064]","[0.23496,1.48599,2.25122,0.21847,1.87304,0.06488,0.87144]",GAUSSIAN
7,"[0.5735 ,0.52342,0.66405,0.4062 ,0.15117,0.2464 ,0.93346]","[1.74026,1.71615,1.97586,0.69253,0.1641 ,0.04997,0.66114]",GAUSSIAN
7,"[0.06003,0.29334,0.59569,0.4288 ,0.69476,0.73118,0.57333]","[1.63194,0.85694,1.11133,0.96873,0.91733,1.25801,0.25572]",GAUSSIAN
7,"[0.12639,0.65755,0.0446 ,0.72947,0.21739,0.84297,0.45334]","[1.15054,0.19723,0.46827,0.69711,2.88603,1.49261,0.10821]",GAUSSIAN
7,"[0.67948,0.32015,0.8621 ,0.44347,0.69135,0.92804,0.23096]","[0.63548,0.7562 ,1.12603,1.18905,1.69687,0.2803 ,1.31607]",GAUSSIAN
7,"[0.72388,0.72105,0.14711,0.90684,0.60118,0.77799,0.21112]","[1.21006,1.10823,0.635  ,2.27469,0.15503,1.4651 ,0.1519 ]",GAUSSIAN
7,"[0.02235,0.93885,0.37243,0.87008,0.40139,0.23563,0.43344]","[1.92463,0.15787,1.85939,0.46229,0.15244,0.66204,1.78135]",GAUSSIAN
7,"[0.47384,0.67535,0.80398,0.82106,0.18534,0.96401,0.15781]","[0.90855,1.70415,0.48025,1.83372,0.32578,0.62507,1.12248]",GAUSSIAN
7,"[0.38543,0.70783,0.68105,0.16913,0.29657,0.58258,0.09297]","[0.43093,1.73399,1.58358,0.96455,0.56438,0.09899,1.62358]",GAUSSIAN
7,"[0.48049,0.14864,0.13437,0.68849,0.71983,0.57032,0.77609]","[0.95152,0.96498,0.04516,1.72891,0.78408,0.53457,1.99078]",GAUSSIAN
7,"[0.7983 ,0.98173,0.65833,0.57769,0.86014,0.69932,0.23496]","[0.81327,1.10133,1.19135,0.6273 ,1.07595,1.03072,1.16007]",GAUSSIAN
7,"[0.11676,0.3513 ,0.34345,0.77632,0.22642,0.90035,0.05824]","[0.77314,0.34382,1.34955,0.63117,1.25294,1.23445,1.41493]",GAUSSIAN
7,"[0.41769,0.40265,0.21475,0.5818 ,0.92428,0.02784,0.67494]","[0.90298,0.13772,0.53084,0.10637,2.14325,0.38495,2.79388]",GAUSSIAN
7,"[0.0443 ,0.39064,0.6168 ,0.87471,0.81366,0.66948,0.49449]","[1.78332,0.84335,0.46767,1.21475,1.42431,0.46068,0.80592]",GAUSSIAN
7,"[0.2597 ,0.9817 ,0.00441,0.77027,0.1675 ,0.59832,0.51391]","[0.2944 ,1.94349,0.97328,1.20503,0.84156,0.06872,1.67352]",GAUSSIAN
7,"[0.68495,0.0657 ,0.8987 ,0.93107,0.33781,0.90455,0.43792]","[0.37423,0.82455,0.95376,1.84712,1.39541,0.06274,1.54219]",GAUSSIAN
7,"[0.11975,0.89781,0.82096,0.3853 ,0.8515 ,0.3387 ,0.71704]","[0.58498,1.99321,1.19493,0.1411 ,0.66262,1.74028,0.68287]",GAUSSIAN
7,"[0.50223,0.41008,0.476  ,0.63042,0.377  ,0.31812,0.71806]","[1.06934,0.59419,0.71073,1.54406,2.04288,0.69139,0.34741]",GAUSSIAN
7,"[0.41077,0.2414 ,0.73079,0.67797,0.01515,0.97789,0.4958 ]","[0.14619,1.19453,1.15898,0.95848,1.52055,1.66595,0.35531]",GAUSSIAN
7,"[0.58072,0.00485,0.18714,0.49077,0.48516,0.16547,0.49594]","[1.76388,0.19435,1.00116,0.24019,0.74472,1.33484,1.72085]",GAUSSIAN
7,"[0.70103,0.46191,0.06865,0.74283,0.62769,0.2755 ,0.52755]","[1.54693,0.09412,1.48961,0.90976,0.6092 ,1.61137,0.73901]",GAUSSIAN
7,"[0.15828,0.72588,0.04373,0.87803,0.94169,0.08056,0.41805]","[0.52643,0.74899,0.60435,1.58625,1.52322,0.74203,1.26874]",GAUSSIAN
7,"[0.31665,0.59326,0.7803 ,0.19403,0.29565,0.32448,0.02559]","[1.29523,0.14739,1.70674,1.76874,1.18446,0.05062,0.84683]",GAUSSIAN
7,"[0.95558,0.13961,0.66591,0.65359,0.70601,0.15894,0.25367]","[1.22294,0.62161,1.613  ,0.99941,1.96058,0.00025,0.5822 ]",GAUSSIAN
7,"[0.31155,0.5066 ,0.5795 ,0.02032,0.37152,0.19033,0.5137 ]","[0.72626,0.59913,1.19355,1.25337,1.42368,1.10907,0.69495]",GAUSSIAN
7,"[0.04352,0.10626,0.5621 ,0.83427,0.04229,0.59668,0.57614]","[1.2718 ,1.00641,1.19742,1.22939,0.83717,1.33803,0.11978]",GAUSSIAN
7,"[0.30649,0.22257,0.76474,0.79245,0.02814,0.3028 ,0.96354]","[1.23299,1.18158,1.3894 ,0.93677,1.3241 ,0.78127,0.15388]",GAUSSIAN
7,"[0.64986,0.87373,0.28789,0.56645,0.8573 ,0.42234,0.22539]","[0.00147,1.47682,1.81833,0.17119,1.04714,2.10787,0.37718]",GAUSSIAN
7,"[0.20914,0.93453,0.17919,0.12182,0.83267,0.03084,0.83092]","[0.30801,0.8461 ,1.35567,0.41473,0.58147,0.81819,2.67583]",MOROKOFF_CALFISCH_1
7,"[0.25473,0.77216,0.91855,0.87028,0.73014,0.54639,0.56643]","[0.22159,3.61429,0.09815,1.10125,1.31218,0.43891,0.21364]",MOROKOFF_CALFISCH_1
7,"[0.69781,0.54342,0.68146,0.71464,0.40566,0.70472,0.75606]","[0.35001,1.14981,0.74766,0.63876,1.11914,1.60205,1.39258]",MOROKOFF_CALFISCH_1
7,"[0.1117 ,0.57128,0.20948,0.94706,0.4059 ,0.75523,0.09733]","[0.97215,1.85768,0.52673,0.47242,0.76392,0.61906,1.78803]",MOROKOFF_CALFISCH_1
7,"[0.97605,0.53806,0.2627 ,0.84729,0.08812,0.71049,0.19182]","[1.69813,1.69589,0.68653,1.93508,0.48639,0.39894,0.09904]",MOROKOFF_CALFISCH_1
7,"[0.94996,0.37852,0.56221,0.34353,0.93751,0.60913,0.41917]","[1.43396,1.48047,1.18171,0.59917,0.37677,1.26946,0.65846]",MOROKOFF_CALFISCH_1
7,"[0.24606,0.49937,0.04988,0.67611,0.89209,0.48864,0.22934]","[0.64019,0.71974,1.41196,1.12561,0.83569,1.14943,1.11738]",MOROKOFF_CALFISCH_1
7,"[0.70961,0.04964,0.07585,0.58441,0.88524,0.73499,0.87127]","[1.74989,0.28555,1.91032,1.5527 ,0.805  ,0.25257,0.44397]",MOROKOFF_CALFISCH_1
7,"[0.91264,0.01069,0.53619,0.4795 ,0.42643,0.55762,0.51898]","[0.29809,1.11596,1.74448,1.4864 ,0.5572 ,0.0868 ,1.71108]",MOROKOFF_CALFISCH_1
7,"[0.45599,0.44164,0.10876,0.75709,0.65922,0.64265,0.24625]","[1.1372 ,0.39643,1.78519,1.80276,0.1701 ,1.49549,0.21283]",MOROKOFF_CALFISCH_1
7,"[0.33621,0.7574 ,0.18094,0.40523,0.35322,0.99598,0.661  ]","[0.88694,1.79542,1.84739,0.07138,1.45176,0.33069,0.61641]",MOROKOFF_CALFISCH_1
7,"[0.83843,0.65046,0.75621,0.09287,0.07587,0.05633,0.35195]","[0.22418,1.17411,0.1225 ,1.61292,0.72699,1.48484,1.65446]",MOROKOFF_CALFISCH_1
7,"[0.57123,0.27344,0.81695,0.61362,0.1862 ,0.36462,0.41407]","[0.61405,1.81321,0.40669,0.98235,1.32941,1.29248,0.56181]",MOROKOFF_CALFISCH_1
7,"[0.53714,0.19364,0.04103,0.45273,0.71071,0.08755,0.13699]","[0.29674,1.10105,2.27986,0.74854,0.77382,0.27572,1.52427]",MOROKOFF_CALFISCH_1
7,"[0.03404,0.32861,0.32486,0.27033,0.31013,0.81194,0.75456]","[0.6626 ,1.17075,1.09418,1.44305,1.15273,1.4026 ,0.07408]",MOROKOFF_CALFISCH_1
7,"[0.15578,0.40344,0.238  ,0.02601,0.69553,0.99   ,0.53645]","[1.18484,0.10155,1.33636,1.51448,0.818  ,0.25129,1.79348]",MOROKOFF_CALFISCH_1
7,"[0.58484,0.84535,0.21683,0.2976 ,0.78236,0.63051,0.29303]","[0.11147,1.58617,0.75256,1.42113,0.76506,1.6838 ,0.67982]",MOROKOFF_CALFISCH_1
7,"[0.94984,0.60233,0.56764,0.62832,0.2425 ,0.02823,0.33728]","[1.25663,1.63377,0.19688,1.31571,0.81163,0.79871,0.98666]",MOROKOFF_CALFISCH_1
7,"[0.15402,0.42569,0.73956,0.31653,0.54966,0.0449 ,0.1828 ]","[1.96886,0.11771,0.69759,1.06624,0.06927,1.98868,1.09164]",MOROKOFF_CALFISCH_1
7,"[0.41886,0.21991,0.32374,0.39378,0.00558,0.64489,0.20415]","[0.14016,1.99299,0.15059,1.68987,0.97302,0.46074,1.59262]",MOROKOFF_CALFISCH_1
7,"[0.34366,0.63005,0.15977,0.25342,0.93942,0.51056,0.4052 ]","[1.16861,1.55422,1.40563,0.38153,0.21238,1.18951,1.08812]",MOROKOFF_CALFISCH_1
7,"[0.15199,0.39275,0.94141,0.67623,0.87642,0.49124,0.79313]","[2.03947,0.80325,0.20178,1.24105,0.57376,1.19949,0.94121]",MOROKOFF_CALFISCH_1
7,"[0.26667,0.55397,0.79447,0.65638,0.13933,0.41125,0.28608]","[1.5852 ,0.37725,1.18547,0.37766,1.35021,1.36933,0.75488]",MOROKOFF_CALFISCH_1
7,"[0.0224 ,0.86236,0.99622,0.78227,0.9365 ,0.50259,0.80295]","[0.64654,0.94165,1.47673,1.01018,1.34795,0.69576,0.88119]",MOROKOFF_CALFISCH_1
7,"[0.96811,0.61438,0.19888,0.4658 ,0.65097,0.09673,0.15215]","[0.75452,0.43057,1.33052,0.5044 ,1.54273,1.48721,0.95006]",MOROKOFF_CALFISCH_1
7,"[0.59479,0.08649,0.94819,0.1163 ,0.63235,0.38689,0.15304]","[2.00758,0.99405,0.08156,0.79853,2.1893 ,0.6002 ,0.32878]",MOROKOFF_CALFISCH_1
7,"[0.00302,0.3268 ,0.72652,0.34014,0.2227 ,0.32397,0.21847]","[0.71692,0.73161,0.84826,0.76528,1.68466,1.42001,0.83326]",MOROKOFF_CALFISCH_1
7,"[0.32907,0.399  ,0.12071,0.72033,0.67614,0.11976,0.61048]","[0.06134,1.10114,0.98685,1.21625,0.7347 ,1.69615,1.20357]",MOROKOFF_CALFISCH_1
7,"[0.46945,0.22044,0.66971,0.40201,0.51025,0.2793 ,0.89689]","[1.13618,0.55221,0.06689,1.52002,1.00003,0.43718,2.28748]",MOROKOFF_CALFISCH_1
7,"[0.10328,0.15719,0.66053,0.24564,0.59162,0.58888,0.48265]","[0.57947,1.82235,0.83195,0.29953,1.30545,1.62009,0.54116]",MOROKOFF_CALFISCH_1
7,"[0.32899,0.52784,0.81795,0.34183,0.06854,0.71221,0.09146]","[1.82912,0.76707,1.1273 ,0.36417,1.15344,0.31563,1.44326]",MOROKOFF_CALFISCH_1
7,"[0.41877,0.88248,0.45096,0.82682,0.71533,0.10808,0.05238]","[0.29807,0.52681,1.97364,2.01045,0.92119,0.63575,0.6341 ]",MOROKOFF_CALFISCH_1
7,"[0.07578,0.91181,0.83259,0.47443,0.31882,0.38141,0.27042]","[0.26333,0.84042,0.78766,0.98647,1.82713,1.56023,0.73478]",MOROKOFF_CALFISCH_1
7,"[0.12598,0.71486,0.6845 ,0.48723,0.01384,0.52126,0.55139]","[1.64729,1.8787 ,0.5222 ,0.35359,0.59101,1.73403,0.27318]",MOROKOFF_CALFISCH_1
7,"[0.75663,0.64085,0.95294,0.73597,0.67982,0.06934,0.03148]","[0.66732,0.70542,1.8364 ,0.9636 ,0.51288,0.26339,2.05099]",MOROKOFF_CALFISCH_1
7,"[0.43263,0.96015,0.13363,0.97407,0.87837,0.95556,0.97135]","[0.4102 ,0.76836,1.53669,0.8212 ,0.36661,1.96031,1.13663]",MOROKOFF_CALFISCH_1
7,"[0.40039,0.14787,0.64303,0.84537,0.52216,0.99123,0.37896]","[0.25621,2.31453,0.84494,1.12273,0.92047,0.65454,0.88657]",MOROKOFF_CALFISCH_1
7,"[0.91818,0.61476,0.52386,0.80979,0.69798,0.53979,0.34852]","[0.83483,1.59382,1.49908,0.29464,1.10023,0.65253,1.02487]",MOROKOFF_CALFISCH_1
7,"[0.875  ,0.93169,0.52464,0.55353,0.89418,0.17243,0.70621]","[0.0023 ,0.75086,1.53837,1.55952,0.92128,1.07716,1.15052]",MOROKOFF_CALFISCH_1
7,"[0.01949,0.9346 ,0.7636 ,0.52152,0.84241,0.6089 ,0.99664]","[0.21432,1.19378,2.04951,1.31798,1.06588,0.72658,0.43196]",MOROKOFF_CALFISCH_1
7,"[0.33815,0.3761 ,0.51199,0.00536,0.26983,0.09424,0.54476]","[1.19037,1.79558,0.1553 ,0.291  ,1.32739,0.68313,1.55724]",MOROKOFF_CALFISCH_1
7,"[0.72613,0.62127,0.2488 ,0.79843,0.17785,0.69584,0.16141]","[1.03161,1.42189,1.3572 ,0.01933,1.41021,0.70155,1.05822]",MOROKOFF_CALFISCH_1
7,"[0.50596,0.70401,0.98127,0.10409,0.39769,0.2581 ,0.55574]","[0.22083,1.5206 ,1.75315,0.68067,1.51065,0.31535,0.99874]",MOROKOFF_CALFISCH_1
7,"[0.44248,0.20287,0.47996,0.04861,0.29501,0.75877,0.81586]","[1.44649,1.74815,0.47731,1.56525,0.62995,0.46839,0.66446]",MOROKOFF_CALFISCH_1
7,"[0.98725,0.48216,0.23713,0.54854,0.57339,0.86442,0.45879]","[0.53265,0.56879,0.70358,0.03848,2.64356,1.38783,1.12511]",MOROKOFF_CALFISCH_1
7,"[0.70224,0.88297,0.61871,0.41761,0.57941,0.84041,0.54422]","[0.98371,0.64514,0.96257,1.51116,0.65754,1.14612,1.09376]",MOROKOFF_CALFISCH_1
7,"[0.27221,0.59946,0.77728,0.86735,0.5332 ,0.3194 ,0.11451]","[0.83748,1.66252,0.27308,0.18217,0.99698,1.80056,1.24722]",MOROKOFF_CALFISCH_1
7,"[0.67529,0.08002,0.90517,0.63473,0.37881,0.59742,0.00258]","[0.68301,0.00529,0.29068,1.9488 ,0.94803,0.95829,2.16589]",MOROKOFF_CALFISCH_1
7,"[0.33157,0.40557,0.9781 ,0.11581,0.42772,0.68958,0.40552]","[0.39896,1.48998,0.60971,0.78189,0.92464,1.20593,1.58889]",MOROKOFF_CALFISCH_1
7,"[0.83153,0.0613 ,0.21682,0.36835,0.1551 ,0.15175,0.21602]","[0.99786,0.12802,1.91046,0.05377,1.9733 ,1.61745,0.31915]",MOROKOFF_CALFISCH_1
7,"[0.45342,0.12428,0.4682 ,0.47011,0.44789,0.44091,0.85685]","[0.58073,1.43954,0.54566,2.47824,0.00936,0.1968 ,1.74968]",G_FUNCTION
7,"[0.44623,0.26874,0.15899,0.5108 ,0.47337,0.83406,0.40736]","[0.93274,0.68515,0.53026,2.8481 ,1.30397,0.21834,0.48145]",G_FUNCTION
7,"[0.28709,0.12158,0.84269,0.25722,0.91325,0.92585,0.84954]","[0.00797,1.01052,2.31515,0.55116,0.10685,2.21881,0.78953]",G_FUNCTION
7,"[0.23267,0.78091,0.6195 ,0.20296,0.91711,0.19034,0.11604]","[0.9225 ,0.1443 ,0.59706,1.41925,1.54078,1.08941,1.28671]",G_FUNCTION
7,"[0.28012,0.64643,0.64834,0.34923,0.85323,0.11775,0.19245]","[0.36787,1.27996,0.87967,0.17151,1.17881,0.96495,2.15724]",G_FUNCTION
7,"[0.04398,0.09213,0.14586,0.68657,0.0621 ,0.9264 ,0.13606]","[0.02104,0.65365,0.74021,1.31234,0.78943,1.73622,1.74711]",G_FUNCTION
7,"[0.04987,0.3284 ,0.34484,0.77896,0.35169,0.88992,0.48923]","[0.27713,0.01863,1.42295,0.90351,1.95243,0.63099,1.79436]",G_FUNCTION
7,"[0.15238,0.06625,0.11115,0.70186,0.33718,0.66677,0.60316]","[1.42377,1.02238,0.80976,1.60036,0.07779,1.02498,1.04097]",G_FUNCTION
7,"[0.75216,0.26205,0.04643,0.65394,0.08876,0.57787,0.26226]","[1.22001,1.63325,0.5346 ,0.47149,1.96479,1.10055,0.0753 ]",G_FUNCTION
7,"[0.7121 ,0.44218,0.75415,0.33933,0.82289,0.04605,0.64034]","[0.25397,1.98214,0.77391,1.64566,0.40936,1.10311,0.83185]",G_FUNCTION
