dim,w,c,f_name
10,"[0.24756,0.92661,0.12113,0.66333,0.41158,0.67147,0.28317,0.45179,0.94154, 0.36122]","[1.14375,1.8424 ,0.04873,1.32326,0.44722,2.23847,0.86423,0.22972,0.63248, 1.22975]",CORNER_PEAK
10,"[0.24411,0.38173,0.84741,0.98373,0.41867,0.79967,0.80219,0.31194,0.01827, 0.06118]","[0.86781,1.81897,0.91376,0.2976 ,0.58374,1.10842,0.54142,0.29867,1.70017, 1.86943]",CORNER_PEAK
10,"[0.42801,0.14265,0.40764,0.31904,0.62965,0.19651,0.3458 ,0.28109,0.97818, 0.87361]","[1.44105,1.11928,0.28727,0.29153,0.07601,0.76221,1.18212,1.4212 ,1.62615, 1.79316]",CORNER_PEAK
10,"[0.82347,0.48895,0.71882,0.88964,0.73587,0.20589,0.31225,0.99214,0.76258, 0.94069]","[1.54512,0.93528,0.52556,0.11773,1.07099,0.18326,0.12954,2.08085,1.62415, 1.78754]",CORNER_PEAK
10,"[0.95567,0.48586,0.90261,0.24298,0.91058,0.58771,0.31587,0.45278,0.2208 , 0.08938]","[1.0045 ,0.46567,0.64607,1.27149,0.26103,2.35861,0.97301,0.74842,0.07054, 2.20067]",CORNER_PEAK
10,"[0.95136,0.919  ,0.44613,0.51325,0.93934,0.77839,0.483  ,0.48237,0.32437, 0.91261]","[1.31037,0.97508,1.09843,1.03217,0.38321,1.3399 ,1.12432,0.88017,1.2429 , 0.61344]",CORNER_PEAK
10,"[0.03299,0.53205,0.95878,0.00439,0.21437,0.77029,0.16499,0.7718 ,0.96404, 0.558  ]","[0.95486,0.61966,1.69061,2.21966,1.94959,0.93963,0.79553,0.39411,0.22204, 0.21431]",CORNER_PEAK
10,"[0.83339,0.71723,0.19223,0.53835,0.04154,0.48819,0.45159,0.82369,0.21826, 0.43424]","[1.29358,1.74326,0.28661,0.58615,0.80907,0.94175,1.14925,1.57655,0.6639 , 0.94989]",CORNER_PEAK
10,"[0.02408,0.27712,0.96025,0.43087,0.21883,0.05815,0.77021,0.50213,0.70254, 0.42415]","[0.03333,0.31592,0.1546 ,1.45861,1.06056,2.43977,1.99123,0.03827,1.18673, 1.32099]",CORNER_PEAK
10,"[0.18551,0.32181,0.13612,0.58699,0.91773,0.62114,0.24846,0.25043,0.35853, 0.53266]","[0.53839,0.57083,1.41792,1.17524,1.23171,1.05017,1.54863,1.3456 ,1.11981, 0.00172]",CORNER_PEAK
10,"[0.30046,0.67026,0.2468 ,0.42729,0.63838,0.41095,0.05472,0.31222,0.99791, 0.57442]","[1.76323,0.62521,0.37794,1.52716,1.60439,0.53455,0.99082,0.29953,1.75855, 0.51862]",CORNER_PEAK
10,"[0.14054,0.26257,0.10501,0.13709,0.55359,0.43469,0.5242 ,0.96899,0.93321, 0.23592]","[0.01469,0.41893,1.29809,0.61767,0.32033,1.51855,0.99616,2.00163,0.95428, 1.85966]",CORNER_PEAK
10,"[0.71589,0.99644,0.29424,0.97454,0.77659,0.93777,0.07519,0.23869,0.41471, 0.18526]","[1.17223,1.46445,0.35038,0.697  ,1.53904,1.5246 ,0.12462,0.79545,0.78942, 1.54282]",CORNER_PEAK
10,"[0.55207,0.23982,0.81621,0.34031,0.18521,0.58883,0.00641,0.40532,0.14954, 0.98316]","[0.39486,0.3477 ,0.46502,2.23499,1.30045,0.35163,1.42577,0.67757,2.05369, 0.74833]",CORNER_PEAK
10,"[0.5664 ,0.32761,0.50593,0.33362,0.04178,0.01955,0.06079,0.18577,0.89627, 0.80282]","[1.42581,1.8507 ,0.5266 ,1.20573,0.1154 ,0.58915,0.28939,1.57351,1.48268, 0.94105]",CORNER_PEAK
10,"[0.1146 ,0.98777,0.48997,0.58061,0.49209,0.67267,0.56213,0.39661,0.40919, 0.08134]","[0.98163,1.09032,1.49891,1.06702,1.45171,0.11314,1.06907,0.88909,0.80272, 1.03638]",CORNER_PEAK
10,"[0.0922 ,0.42292,0.1311 ,0.37047,0.48704,0.00717,0.81732,0.26661,0.57375, 0.80941]","[1.14267,0.35268,0.71171,1.55843,0.13258,0.70995,0.5776 ,1.39293,1.67046, 1.75099]",CORNER_PEAK
10,"[0.78947,0.67688,0.51904,0.08267,0.05879,0.72438,0.60615,0.89445,0.66118, 0.74182]","[0.82663,1.14013,0.03837,1.40764,1.33056,0.72499,1.04937,0.64489,1.42226, 1.41515]",CORNER_PEAK
10,"[0.38188,0.97326,0.08172,0.53228,0.46821,0.90608,0.19084,0.7054 ,0.93139, 0.06471]","[1.13395,1.05823,1.18887,0.13599,0.45756,1.69693,1.55558,1.39987,0.22205, 1.15097]",CORNER_PEAK
10,"[0.09619,0.75999,0.79939,0.20127,0.87551,0.54741,0.28328,0.1609 ,0.65414, 0.36084]","[1.49756,1.48147,0.00496,0.23921,0.27145,1.65968,0.6429 ,1.28471,1.11081, 1.80725]",CORNER_PEAK
10,"[0.51988,0.03134,0.05451,0.97474,0.45767,0.71763,0.75688,0.65965,0.9207 , 0.4743 ]","[2.12355,1.25864,0.56712,0.11001,1.05354,1.94165,1.13988,0.4337 ,0.42652, 0.94539]",CORNER_PEAK
10,"[0.47264,0.50736,0.22188,0.43041,0.80576,0.53974,0.89393,0.47259,0.95452, 0.81336]","[0.03319,1.9297 ,2.18731,0.00441,1.56833,2.26001,0.49602,0.91859,0.5957 , 0.00674]",CORNER_PEAK
10,"[0.99139,0.92353,0.2191 ,0.84499,0.88841,0.18815,0.3171 ,0.14334,0.28339, 0.24037]","[0.11432,1.69923,1.13339,0.62403,1.5232 ,2.29188,0.11882,1.08631,0.86211, 0.54669]",CORNER_PEAK
10,"[0.69997,0.49386,0.75718,0.65974,0.53755,0.23534,0.57404,0.99623,0.43332, 0.04797]","[0.15124,0.5762 ,0.38466,1.09615,1.67165,1.30726,0.6437 ,0.11883,1.87755, 2.17276]",CORNER_PEAK
10,"[0.47409,0.29924,0.31248,0.81111,0.7637 ,0.56464,0.98526,0.16399,0.97466, 0.19973]","[0.7275 ,0.68579,1.49309,1.52763,1.14856,0.59901,0.86281,0.3692 ,1.11152, 1.47489]",CORNER_PEAK
10,"[0.10902,0.35589,0.79477,0.66374,0.11294,0.59685,0.09169,0.08637,0.99872, 0.19623]","[1.89956,0.78662,0.83293,0.48465,1.25623,1.1607 ,1.00394,0.18466,1.49229, 0.89841]",CORNER_PEAK
10,"[0.22203,0.72094,0.75256,0.1796 ,0.19961,0.4925 ,0.43921,0.26347,0.90667, 0.53587]","[2.14017,1.46715,0.70747,0.75399,1.10726,1.92767,0.0674 ,0.11753,0.07474, 1.63662]",CORNER_PEAK
10,"[0.51195,0.75894,0.26233,0.3794 ,0.91502,0.67218,0.99642,0.75197,0.51616, 0.93393]","[0.8719 ,0.07826,0.23899,0.98862,1.03314,2.02004,0.50895,1.97436,1.51384, 0.77189]",CORNER_PEAK
10,"[0.86172,0.76046,0.98616,0.1791 ,0.40481,0.46124,0.45262,0.95023,0.4787 , 0.09031]","[0.22155,0.42734,0.62791,0.19219,1.71686,0.19928,2.40511,2.67396,0.95358, 0.58224]",CORNER_PEAK
10,"[0.01806,0.3644 ,0.87846,0.13651,0.38114,0.0389 ,0.08941,0.58113,0.81876, 0.85727]","[0.56018,1.46851,1.77693,1.2449 ,0.47287,1.40147,0.72259,0.01835,1.04582, 1.28838]",CORNER_PEAK
10,"[0.96825,0.07546,0.38653,0.35657,0.58535,0.57633,0.7482 ,0.61118,0.21578, 0.21399]","[1.39477,1.01038,1.53008,0.19656,1.17082,1.49906,0.70209,1.2712 ,1.19323, 0.03181]",CORNER_PEAK
10,"[0.70613,0.7675 ,0.25866,0.15188,0.31402,0.14759,0.2541 ,0.69296,0.382  , 0.17914]","[1.20124,1.73451,1.10821,0.65602,0.82181,0.78997,1.25793,1.23865,0.08498, 1.10668]",CORNER_PEAK
10,"[0.14869,0.99437,0.51009,0.40016,0.97718,0.60642,0.99493,0.93324,0.91546, 0.76151]","[1.26139,0.57447,1.45391,0.86462,1.08553,1.386  ,0.39345,1.62024,1.27844, 0.08196]",CORNER_PEAK
10,"[0.33667,0.20456,0.52151,0.58934,0.51616,0.86905,0.4871 ,0.16646,0.37614, 0.242  ]","[1.13047,1.82235,1.73118,1.43274,0.98272,1.14886,0.02495,0.12138,1.51965, 0.08569]",CORNER_PEAK
10,"[0.3386 ,0.99205,0.16617,0.57725,0.22387,0.24716,0.01335,0.94594,0.25744, 0.97123]","[0.87548,0.82971,1.21503,0.50674,1.19392,0.19054,1.76531,1.30936,1.69232, 0.4216 ]",CORNER_PEAK
10,"[0.3703 ,0.46671,0.91381,0.41444,0.82654,0.07231,0.73206,0.09308,0.48999, 0.51777]","[0.17714,1.44728,1.27796,0.93425,1.24097,1.20884,1.64482,1.68426,0.2801 , 0.10439]",DISCONTINUOUS
10,"[0.76425,0.53669,0.3623 ,0.26038,0.73129,0.80546,0.78462,0.5865 ,0.69504, 0.81542]","[0.94867,0.55524,0.56251,0.72038,0.84279,2.15268,0.99732,0.28285,1.81119, 1.12636]",DISCONTINUOUS
10,"[0.43077,0.13787,0.98745,0.06725,0.86311,0.21006,0.70118,0.97422,0.24829, 0.48539]","[0.62608,1.41929,0.83252,0.23658,0.44463,1.00498,1.38318,0.52415,1.84629, 1.68231]",DISCONTINUOUS
10,"[0.58972,0.22251,0.07552,0.02904,0.19613,0.99415,0.6982 ,0.46793,0.36139, 0.38909]","[0.33319,0.21052,1.80521,0.09861,0.57458,1.23463,0.44283,1.03233,2.44188, 1.82621]",DISCONTINUOUS
10,"[0.96061,0.19086,0.52837,0.97254,0.78031,0.64424,0.46464,0.19947,0.07082, 0.69797]","[0.69302,0.00429,1.79332,0.89834,1.1659 ,0.1538 ,1.55623,1.07774,1.48561, 1.17176]",DISCONTINUOUS
10,"[0.9244 ,0.92717,0.99948,0.85547,0.76092,0.7963 ,0.96619,0.6185 ,0.27861, 0.65379]","[2.07338,0.97649,0.27857,1.37224,0.47459,0.48287,1.25965,1.59355,1.06286, 0.42581]",DISCONTINUOUS
10,"[0.5249 ,0.54859,0.68395,0.42042,0.46521,0.31212,0.62484,0.0874 ,0.15144, 0.05774]","[1.40532,1.61439,0.57256,0.07855,1.44232,1.18988,0.52901,0.18011,1.22709, 1.76077]",DISCONTINUOUS
10,"[0.12884,0.95712,0.85839,0.6846 ,0.79618,0.34556,0.00843,0.17673,0.25392, 0.27421]","[0.84078,1.58757,1.99897,0.48613,1.14604,1.60118,0.30234,0.17252,0.57987, 1.28459]",DISCONTINUOUS
10,"[0.06754,0.66914,0.56728,0.7722 ,0.50964,0.01181,0.61607,0.0944 ,0.24102, 0.64289]","[0.77344,0.87445,1.16373,1.02672,1.11978,0.80491,1.40689,0.74168,0.88654, 1.20186]",DISCONTINUOUS
10,"[0.00908,0.3913 ,0.49167,0.31926,0.12408,0.09738,0.22832,0.29284,0.41566, 0.78299]","[1.76186,0.96861,0.57783,0.36168,1.38317,0.70416,1.53035,0.53434,0.69434, 1.48368]",DISCONTINUOUS
10,"[0.82658,0.40592,0.08465,0.82237,0.51726,0.27092,0.88266,0.4335 ,0.44201, 0.91221]","[0.97925,0.92628,1.66416,0.77136,0.90858,0.70907,0.5369 ,0.88263,1.34521, 1.27656]",DISCONTINUOUS
10,"[0.47394,0.98753,0.16421,0.20653,0.33803,0.01383,0.00479,0.12088,0.73726, 0.92207]","[1.59005,0.82032,0.64103,0.55223,0.3598 ,0.78605,1.41056,1.3287 ,1.63827, 0.87299]",DISCONTINUOUS
10,"[0.72971,0.57988,0.929  ,0.27801,0.38913,0.47192,0.21973,0.28193,0.85171, 0.68241]","[1.42437,0.05026,0.62545,2.55473,0.76658,1.19508,1.23943,0.8129 ,0.81186, 0.51935]",DISCONTINUOUS
10,"[0.32363,0.25528,0.94211,0.12598,0.83689,0.85143,0.77269,0.49564,0.39645, 0.7689 ]","[1.15836,0.87793,1.57956,1.20547,0.53589,1.857  ,1.07976,0.27164,0.56781, 0.86659]",DISCONTINUOUS
10,"[0.22074,0.26327,0.67279,0.60993,0.69923,0.42252,0.90716,0.43587,0.90316, 0.11032]","[0.38569,0.39368,1.17791,1.6729 ,0.21515,1.06937,1.51947,1.49945,0.68481, 1.38157]",DISCONTINUOUS
10,"[0.76465,0.80047,0.41957,0.16242,0.19949,0.70941,0.3727 ,0.51783,0.05434, 0.08992]","[1.29435,0.96431,0.58269,1.41375,0.2226 ,1.26748,1.30666,1.14753,0.74727, 1.05336]",DISCONTINUOUS
10,"[0.72372,0.20793,0.70501,0.31869,0.66758,0.78856,0.99583,0.17904,0.41366, 0.96904]","[1.67278,1.84341,1.38276,1.28964,1.39199,0.25562,1.19612,0.23696,0.60232, 0.1284 ]",DISCONTINUOUS
10,"[0.37782,0.05881,0.14732,0.74463,0.8067 ,0.06058,0.16161,0.68551,0.3882 , 0.4328 ]","[1.50504,1.1451 ,1.4959 ,0.09825,0.89341,0.91576,0.32795,1.70487,1.50544, 0.40828]",DISCONTINUOUS
10,"[0.68748,0.88635,0.97357,0.88302,0.52707,0.39301,0.87339,0.27988,0.81057, 0.21256]","[0.41856,1.06738,0.5772 ,1.1611 ,1.50848,1.27602,0.54696,0.63887,1.75915, 1.04628]",DISCONTINUOUS
10,"[0.54836,0.52191,0.26414,0.84446,0.75157,0.84564,0.48844,0.63049,0.56502, 0.08053]","[0.53098,0.5721 ,2.03037,0.40674,0.51517,0.71092,0.60776,1.54619,1.20668, 1.87309]",DISCONTINUOUS
10,"[0.68625,0.76804,0.21517,0.28877,0.35933,0.54282,0.55432,0.14697,0.43772, 0.39829]","[1.97334,1.68133,0.26983,0.60093,1.88467,0.32008,0.70798,0.05289,0.96466, 1.54429]",DISCONTINUOUS
10,"[0.52886,0.09052,0.21048,0.05149,0.21961,0.20167,0.60427,0.15781,0.28395, 0.33644]","[1.42067,1.29237,1.77743,0.66107,2.19282,0.11215,0.23817,1.37286,0.78469, 0.14776]",DISCONTINUOUS
10,"[0.91653,0.13095,0.54942,0.82344,0.6042 ,0.36068,0.43798,0.35717,0.44308, 0.26377]","[1.25786,0.25744,0.98879,1.40592,1.36205,1.43116,0.55521,0.23261,1.31408, 1.19487]",DISCONTINUOUS
10,"[0.82938,0.7865 ,0.60346,0.40035,0.70634,0.66964,0.61033,0.66648,0.17861, 0.86245]","[1.6157 ,1.44682,0.80778,1.06494,0.9171 ,0.7723 ,0.74637,1.47204,1.037  , 0.11994]",DISCONTINUOUS
10,"[0.90935,0.82299,0.41524,0.42924,0.46739,0.20496,0.02281,0.47115,0.51815, 0.39188]","[0.67352,1.38832,0.38076,0.83643,0.02127,0.98744,2.08645,2.02491,1.21477, 0.38613]",DISCONTINUOUS
10,"[0.99634,0.97725,0.3912 ,0.01624,0.90725,0.68735,0.51577,0.72746,0.70332, 0.09285]","[0.09493,0.59087,1.76659,1.55189,0.42301,1.72581,2.05609,0.58424,0.70656, 0.50002]",DISCONTINUOUS
10,"[0.07697,0.38394,0.27607,0.77803,0.01121,0.96647,0.02088,0.77997,0.26002, 0.38101]","[0.41607,0.28627,0.35054,1.07453,0.08314,1.30041,1.31921,1.7323 ,1.65904, 1.77849]",DISCONTINUOUS
10,"[0.91599,0.48854,0.0635 ,0.69713,0.53971,0.43183,0.59773,0.09363,0.25599, 0.60795]","[1.75941,0.4771 ,0.59821,0.09422,1.15526,0.93186,1.63903,0.71748,1.92179, 0.70564]",DISCONTINUOUS
10,"[0.27566,0.06906,0.91236,0.64855,0.81674,0.43145,0.7813 ,0.90717,0.39539, 0.25506]","[1.08094,1.33379,0.08353,0.42535,0.25802,0.98002,1.6069 ,1.53897,1.43412, 1.25835]",DISCONTINUOUS
10,"[0.99274,0.1275 ,0.65643,0.66178,0.54603,0.41035,0.13653,0.22013,0.37658, 0.73541]","[0.03784,1.49537,0.8797 ,1.66122,0.16998,1.49651,1.45152,0.72308,0.81479, 1.26998]",DISCONTINUOUS
10,"[0.36513,0.46172,0.98492,0.0629 ,0.26019,0.20735,0.63715,0.51378,0.21495, 0.87888]","[0.21425,0.9624 ,2.56088,2.00604,0.28239,0.70598,0.09322,0.80437,1.32077, 1.0497 ]",DISCONTINUOUS
10,"[0.35264,0.59373,0.66063,0.35474,0.97532,0.4484 ,0.53959,0.23309,0.81488, 0.39562]","[0.69364,1.14992,1.18251,1.88545,1.66296,0.89291,1.0266 ,1.09408,0.15086, 0.26108]",DISCONTINUOUS
10,"[0.31472,0.13952,0.09655,0.09575,0.11884,0.77709,0.43368,0.42835,0.21255, 0.19483]","[1.77192,0.13397,0.12774,1.41358,0.83207,0.85449,2.02949,0.74411,1.73241, 0.3602 ]",DISCONTINUOUS
10,"[0.56385,0.36601,0.19086,0.13377,0.90597,0.76072,0.86455,0.47951,0.69516, 0.18969]","[0.75375,0.5562 ,1.36382,1.34454,0.16539,1.06983,1.23381,1.33714,1.00562, 1.16989]",DISCONTINUOUS
10,"[0.28646,0.30417,0.29017,0.61921,0.90185,0.48177,0.50787,0.16888,0.28274, 0.63509]","[1.13793,0.89854,1.65215,0.84364,0.65769,0.60125,1.33749,0.28627,1.15561, 1.42943]",DISCONTINUOUS
10,"[0.34983,0.28458,0.11471,0.82004,0.82325,0.09271,0.94239,0.73994,0.55734, 0.41308]","[0.97666,0.31111,0.85604,0.23058,0.15437,1.9632 ,1.91063,2.20386,1.34407, 0.04949]",DISCONTINUOUS
10,"[0.40335,0.65448,0.15866,0.18198,0.35877,0.84144,0.29922,0.61091,0.74435, 0.79802]","[1.87603,1.69345,0.15557,0.17776,0.36483,1.14735,0.16628,1.30718,1.24045, 1.87109]",DISCONTINUOUS
10,"[0.38058,0.94963,0.42532,0.65088,0.6281 ,0.04771,0.42514,0.86209,0.99399, 0.68552]","[0.86143,0.57185,1.68378,1.49691,0.91782,0.62361,1.11352,0.68505,0.47387, 1.57214]",DISCONTINUOUS
10,"[0.93063,0.3643 ,0.50093,0.87491,0.05092,0.66012,0.93488,0.54325,0.35488, 0.14818]","[1.70262,0.50173,0.9932 ,0.45866,0.7851 ,1.16607,1.42224,0.77524,0.7766 , 1.41854]",DISCONTINUOUS
10,"[0.43651,0.80737,0.05943,0.78896,0.73485,0.93354,0.64848,0.60421,0.7245 , 0.84996]","[0.57033,1.55988,0.69933,0.78883,1.63613,1.60467,0.89303,1.17218,0.09933, 0.9763 ]",DISCONTINUOUS
10,"[0.02285,0.43963,0.65687,0.66769,0.82434,0.8787 ,0.27109,0.49222,0.819  , 0.96345]","[0.08819,0.2061 ,0.9708 ,0.942  ,0.79204,0.54   ,0.9724 ,1.70191,1.54068, 2.24589]",DISCONTINUOUS
10,"[0.53248,0.71547,0.9469 ,0.99454,0.22288,0.27506,0.14204,0.77061,0.71862, 0.10388]","[1.63363,0.51352,1.44291,0.95298,1.54132,0.70094,1.07248,0.25171,1.65028, 0.24022]",DISCONTINUOUS
10,"[0.98645,0.07903,0.55367,0.83063,0.36683,0.59732,0.48707,0.54027,0.02823, 0.08066]","[0.20108,1.78339,0.60526,1.60384,0.57111,1.35987,0.74139,0.32149,1.31428, 1.49828]",DISCONTINUOUS
10,"[0.82363,0.43032,0.30197,0.1147 ,0.65473,0.65007,0.98665,0.24009,0.52691, 0.23169]","[0.76773,2.34459,0.19848,0.37589,1.89128,1.07372,0.01835,1.72422,0.36144, 1.24431]",DISCONTINUOUS
10,"[0.04998,0.88326,0.12017,0.525  ,0.68922,0.38999,0.23614,0.59428,0.60734, 0.83338]","[0.45631,1.00757,0.88076,1.10659,1.35122,0.75232,1.43148,0.90678,0.71524, 1.39173]",DISCONTINUOUS
10,"[0.73762,0.14639,0.68998,0.37484,0.68905,0.02747,0.48608,0.48315,0.14828, 0.59899]","[1.04055,0.4625 ,1.17703,1.39846,1.42763,1.44832,1.02888,0.55159,0.95578, 0.50926]",DISCONTINUOUS
10,"[0.39021,0.46198,0.04171,0.01216,0.54354,0.23794,0.89651,0.63087,0.21823, 0.08223]","[1.49619,0.22682,2.05683,0.65808,0.00722,0.97259,1.19697,2.41387,0.35491, 0.61653]",DISCONTINUOUS
10,"[0.11831,0.44543,0.8514 ,0.06014,0.56614,0.96133,0.02211,0.83772,0.33119, 0.53734]","[0.80666,1.36143,1.11116,1.35342,0.86596,0.45532,0.91924,1.57114,1.29467, 0.26098]",DISCONTINUOUS
10,"[0.1974 ,0.38018,0.86563,0.17307,0.63478,0.53369,0.91136,0.40161,0.59983, 0.79086]","[1.35042,0.41575,1.52533,1.95141,0.20172,1.95756,1.45605,0.14037,0.36946, 0.63192]",DISCONTINUOUS
10,"[0.45251,0.83233,0.05103,0.32009,0.13768,0.85833,0.76932,0.69836,0.80986, 0.49336]","[1.13095,1.46305,1.5921 ,0.01977,1.93657,1.13776,1.43122,0.23836,0.77191, 0.27831]",DISCONTINUOUS
10,"[0.36879,0.92846,0.83818,0.39614,0.58597,0.32008,0.23516,0.47164,0.87422, 0.1608 ]","[0.57377,1.23304,1.29756,0.22385,0.07875,1.40408,1.49797,1.39318,1.41898, 0.87882]",GAUSSIAN
10,"[0.12465,0.51675,0.97522,0.50147,0.3516 ,0.84666,0.1184 ,0.09226,0.45677, 0.66702]","[1.56202,1.391  ,0.91122,1.86301,0.56544,1.73855,1.2651 ,0.22958,0.20736, 0.26671]",GAUSSIAN
10,"[0.87808,0.32891,0.95713,0.49348,0.51782,0.86985,0.76093,0.03765,0.28619, 0.64021]","[0.59996,0.64715,1.00926,1.63558,1.2861 ,1.14143,0.55516,1.60173,0.27064, 1.25299]",GAUSSIAN
10,"[0.6308 ,0.08946,0.83329,0.83525,0.49675,0.34925,0.23704,0.18518,0.89787, 0.34634]","[0.01226,0.45241,1.5022 ,0.49503,1.455  ,1.21892,1.25979,1.30807,1.28353, 1.0128 ]",GAUSSIAN
10,"[0.35555,0.7059 ,0.84468,0.99634,0.0685 ,0.64901,0.8857 ,0.14037,0.66644, 0.13231]","[1.85113,0.67653,0.27065,1.08826,0.36477,0.53069,1.37043,1.24592,1.54863, 1.05299]",GAUSSIAN
10,"[0.23042,0.84122,0.51746,0.39124,0.612  ,0.4607 ,0.32831,0.54581,0.29717, 0.42845]","[0.79925,0.92509,1.32091,1.62065,0.2659 ,1.55925,1.31027,1.73658,0.35026, 0.11185]",GAUSSIAN
10,"[0.00709,0.68005,0.95272,0.04121,0.35037,0.83014,0.18789,0.51904,0.04529, 0.5241 ]","[1.47802,0.22041,0.3761 ,1.83802,0.21359,1.33672,2.30889,1.70479,0.48708, 0.03637]",GAUSSIAN
10,"[0.73165,0.92145,0.60051,0.15952,0.64833,0.3936 ,0.3973 ,0.19833,0.97377, 0.45552]","[1.16908,0.55936,1.18787,1.36042,1.66292,0.55203,1.58307,0.80884,0.05898, 1.05743]",GAUSSIAN
10,"[0.46161,0.58588,0.88273,0.78841,0.19784,0.60832,0.28311,0.68674,0.55867, 0.08692]","[0.02542,1.57585,1.20117,1.07033,0.74717,1.4176 ,1.58025,0.76474,0.19261, 1.42486]",GAUSSIAN
10,"[0.3651 ,0.38029,0.03883,0.06512,0.47178,0.07632,0.26534,0.00641,0.09037, 0.46387]","[1.16464,1.08437,1.3214 ,0.26508,0.85314,0.6944 ,1.22342,1.49395,1.27437, 0.62524]",GAUSSIAN
10,"[0.82127,0.78925,0.30672,0.2812 ,0.2351 ,0.76642,0.47478,0.5342 ,0.12997, 0.04511]","[1.46795,0.76581,0.50824,0.11654,1.54794,0.00738,1.78372,2.02973,1.6171 , 0.15559]",GAUSSIAN
10,"[0.47894,0.71924,0.00316,0.7991 ,0.04981,0.82208,0.46873,0.99476,0.71508, 0.03652]","[0.3925 ,0.61633,1.23343,0.34574,1.28454,2.01778,1.79946,1.10546,0.8963 , 0.30847]",GAUSSIAN
10,"[0.95367,0.36341,0.19095,0.58974,0.59174,0.19771,0.90171,0.57973,0.12262, 0.73998]","[1.63257,0.12188,0.32148,1.88934,1.60557,1.68635,0.94768,0.63043,0.17425, 0.99046]",GAUSSIAN
10,"[0.18858,0.2204 ,0.83642,0.16696,0.00876,0.38278,0.50331,0.03167,0.49808, 0.84736]","[0.77447,0.61732,0.67064,0.89655,0.61597,1.45566,1.21663,1.1539 ,1.29866, 1.30019]",GAUSSIAN
10,"[0.31633,0.14522,0.27816,0.1863 ,0.03859,0.46471,0.5844 ,0.42424,0.25945, 0.22421]","[2.02552,1.34953,0.16025,0.53769,1.42665,0.93557,0.22951,1.70148,1.29361, 0.34018]",GAUSSIAN
10,"[0.89551,0.41805,0.58559,0.24718,0.80591,0.61379,0.84845,0.30262,0.19249, 0.45964]","[0.86427,0.99387,1.30252,1.25429,1.0532 ,0.8727 ,1.2498 ,0.3429 ,0.8439 , 1.22255]",GAUSSIAN
10,"[0.18084,0.20993,0.56897,0.06294,0.45525,0.64808,0.86915,0.36512,0.17491, 0.65664]","[0.04654,1.19099,0.81479,1.00179,1.3571 ,1.14753,0.49807,0.74959,1.51899, 1.67459]",GAUSSIAN
10,"[0.87217,0.25424,0.25291,0.46729,0.94557,0.01541,0.75427,0.84389,0.44195, 0.98035]","[1.51513,1.33219,1.58661,1.23052,2.23498,0.14112,0.86208,0.44332,0.17075, 0.48331]",GAUSSIAN
10,"[0.76616,0.97604,0.81983,0.51614,0.57771,0.96941,0.95517,0.78659,0.71924, 0.0466 ]","[1.66737,1.08498,0.14306,1.6628 ,0.00113,0.85271,0.51049,1.01318,1.45681, 1.60746]",GAUSSIAN
10,"[0.24525,0.34845,0.96869,0.61873,0.47796,0.25386,0.64273,0.8499 ,0.45425, 0.98874]","[1.11702,1.57152,1.53553,0.13996,0.23255,1.10284,1.29602,1.19833,1.0801 , 0.72614]",GAUSSIAN
10,"[0.11513,0.59487,0.10385,0.76864,0.17045,0.40403,0.22758,0.74321,0.30498, 0.93979]","[0.27055,1.0411 ,1.27709,1.92662,0.5754 ,0.15105,1.21384,2.3638 ,0.78325, 0.3973 ]",GAUSSIAN
10,"[0.38211,0.20669,0.41917,0.61191,0.13629,0.30117,0.80085,0.95552,0.18199, 0.73883]","[0.82375,0.8747 ,0.4286 ,0.97544,1.82997,0.51754,0.32856,1.58445,1.55894, 1.07804]",GAUSSIAN
10,"[0.09209,0.05836,0.7467 ,0.91987,0.59963,0.48503,0.5666 ,0.17975,0.61721, 0.76018]","[0.18603,0.08829,0.24029,0.29689,0.68473,1.92025,0.54044,2.21148,1.81448, 2.01711]",GAUSSIAN
10,"[0.00172,0.51047,0.55284,0.50608,0.89886,0.18446,0.60866,0.95769,0.26398, 0.28004]","[0.49121,1.59043,1.69611,0.18786,1.05724,1.2177 ,1.0693 ,0.90166,0.17724, 1.61125]",GAUSSIAN
10,"[0.97936,0.28664,0.68387,0.32568,0.19599,0.09795,0.65833,0.05234,0.36408, 0.99391]","[0.991  ,1.47646,1.40601,0.32145,0.68199,1.01737,0.75671,0.79559,1.3312 , 1.22223]",GAUSSIAN
10,"[0.92748,0.23527,0.9756 ,0.63066,0.36642,0.50443,0.23445,0.94547,0.59179, 0.80023]","[0.68444,1.56165,1.55159,0.40618,0.63671,1.05421,0.35913,1.39471,0.58581, 1.76556]",GAUSSIAN
10,"[0.93525,0.44301,0.01904,0.11964,0.08388,0.77503,0.40678,0.75202,0.68329, 0.06009]","[0.10794,1.3775 ,1.45529,1.05148,0.74622,1.40908,1.47541,0.86266,0.92351, 0.59091]",GAUSSIAN
10,"[0.87563,0.23432,0.3205 ,0.88943,0.24341,0.87389,0.00481,0.21335,0.47458, 0.45243]","[0.05063,1.42831,1.402  ,0.3491 ,1.01335,1.52606,1.88235,1.54101,0.71517, 0.09202]",GAUSSIAN
10,"[0.04665,0.35623,0.62333,0.98008,0.83175,0.25713,0.34992,0.20103,0.51519, 0.3018 ]","[1.34134,0.71517,1.26396,1.38905,0.57505,1.62176,0.15138,1.30745,0.68552, 0.94931]",GAUSSIAN
